Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Falcons,6.0,3.85,10.69,-4.17,-3.42,-0.36,2.86,-7.05,0.0,0.45,-3.62,5.82,2.96,-1.8,-2.91,9.0,2024,125
Cowboys,-6.0,0.36,-2.86,7.05,0.0,-3.85,-10.69,4.17,3.42,-0.45,-5.82,3.62,1.8,-2.96,2.91,9.0,2024,125
