Player,Pos,home_team,team,week,year,game_id
Sam Darnold,QB,1,Vikings,9.0,2024,137
Aaron Jones,RB,1,Vikings,9.0,2024,137
Jordan Addison,WR,1,Vikings,9.0,2024,137
Justin Jefferson,WR,1,Vikings,9.0,2024,137
Josh Oliver,TE,1,Vikings,9.0,2024,137
T.J. Hockenson,TE,1,Vikings,9.0,2024,137
Cam Robinson,OT,1,Vikings,9.0,2024,137
Brian O'Neill,T,1,Vikings,9.0,2024,137
Blake Brandel,G,1,Vikings,9.0,2024,137
Ed Ingram,G,1,Vikings,9.0,2024,137
Garrett Bradbury,C,1,Vikings,9.0,2024,137
Harrison Phillips,DL,1,Vikings,9.0,2024,137
Jonathan Bullard,DL,1,Vikings,9.0,2024,137
Jerry Tillery,DL,1,Vikings,9.0,2024,137
Jonathan Greenard,OLB,1,Vikings,9.0,2024,137
Andrew Van Ginkel,OLB,1,Vikings,9.0,2024,137
Kamu Grugier-Hill,LB,1,Vikings,9.0,2024,137
Ivan Pace,LB,1,Vikings,9.0,2024,137
Byron Murphy,CB,1,Vikings,9.0,2024,137
Stephon Gilmore,CB,1,Vikings,9.0,2024,137
Camryn Bynum,S,1,Vikings,9.0,2024,137
Harrison Smith,S,1,Vikings,9.0,2024,137
