Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Baker Mayfield,TAM,0,0,0,0,0,9.0,2024,138
Bucky Irving,TAM,3,3,10,0,7,9.0,2024,138
Sterling Shepard,TAM,5,4,48,0,18,9.0,2024,138
Rachaad White,TAM,3,3,16,0,11,9.0,2024,138
Sean Tucker,TAM,1,1,6,0,6,9.0,2024,138
Cade Otton,TAM,11,8,77,1,18,9.0,2024,138
Trey Palmer,TAM,4,2,33,0,19,9.0,2024,138
Rakim Jarrett,TAM,1,1,9,0,9,9.0,2024,138
Ryan Miller,TAM,3,1,1,1,1,9.0,2024,138
Patrick Mahomes,KAN,0,0,0,0,0,9.0,2024,138
Kareem Hunt,KAN,1,1,11,0,11,9.0,2024,138
Samaje Perine,KAN,5,4,25,1,11,9.0,2024,138
Carson Steele,KAN,0,0,0,0,0,9.0,2024,138
Travis Kelce,KAN,16,14,100,0,20,9.0,2024,138
DeAndre Hopkins,KAN,9,8,86,2,35,9.0,2024,138
Justin Watson,KAN,4,3,43,0,19,9.0,2024,138
Mecole Hardman,KAN,3,3,17,0,12,9.0,2024,138
Peyton Hendershot,KAN,1,1,9,0,9,9.0,2024,138
Noah Gray,KAN,1,0,0,0,0,9.0,2024,138
Xavier Worthy,KAN,2,0,0,0,0,9.0,2024,138
