Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
C.J. Stroud,HOU,11,30,191,6,15.8,474,15.8,130,11.8,4.3,61,5.5,1,3.6%,12,42.9%,8,9,3,4,15,33.3%,7,8.6,9.0,2024,124
Joe Mixon,HOU,0,1,0,0,0.0,10,10.0,0,,0.0,0,,0,0.0%,1,100.0%,0,0,0,0,0,0.0%,0,,9.0,2024,124
Aaron Rodgers,NYJ,22,32,211,11,32.4,185,5.8,99,4.5,3.1,112,5.1,2,6.3%,4,12.5%,2,13,1,2,5,14.7%,0,,9.0,2024,124
