Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Jayden Daniels,WAS,8,35,0,16,9.0,2024,132
Chris Rodriguez,WAS,11,52,0,17,9.0,2024,132
Austin Ekeler,WAS,11,42,1,20,9.0,2024,132
Jeremy McNichols,WAS,8,20,0,8,9.0,2024,132
Noah Brown,WAS,0,0,0,0,9.0,2024,132
Olamide Zaccheaus,WAS,0,0,0,0,9.0,2024,132
Dyami Brown,WAS,0,0,0,0,9.0,2024,132
Terry McLaurin,WAS,0,0,0,0,9.0,2024,132
Ben Sinnott,WAS,0,0,0,0,9.0,2024,132
Zach Ertz,WAS,0,0,0,0,9.0,2024,132
Daniel Jones,NYG,7,54,1,24,9.0,2024,132
Tyrone Tracy Jr.,NYG,16,66,0,10,9.0,2024,132
Devin Singletary,NYG,7,33,0,15,9.0,2024,132
Darius Slayton,NYG,1,11,0,11,9.0,2024,132
Malik Nabers,NYG,0,0,0,0,9.0,2024,132
Theo Johnson,NYG,0,0,0,0,9.0,2024,132
Wan'Dale Robinson,NYG,0,0,0,0,9.0,2024,132
Chris Manhertz,NYG,0,0,0,0,9.0,2024,132
