Player,Pos,home_team,team,week,year,game_id
Lamar Jackson,QB,1,Ravens,9.0,2024,130
Derrick Henry,RB,1,Ravens,9.0,2024,130
Patrick Ricard,FB,1,Ravens,9.0,2024,130
Rashod Bateman,WR,1,Ravens,9.0,2024,130
Zay Flowers,WR,1,Ravens,9.0,2024,130
Mark Andrews,TE,1,Ravens,9.0,2024,130
Patrick Mekari,OL,1,Ravens,9.0,2024,130
Roger Rosengarten,OT,1,Ravens,9.0,2024,130
Daniel Faalele,T,1,Ravens,9.0,2024,130
Ronnie Stanley,T,1,Ravens,9.0,2024,130
Tyler Linderbaum,C,1,Ravens,9.0,2024,130
Broderick Washington Jr.,DT,1,Ravens,9.0,2024,130
Nnamdi Madubuike,DT,1,Ravens,9.0,2024,130
Odafe Oweh,OLB,1,Ravens,9.0,2024,130
Kyle Van Noy,OLB,1,Ravens,9.0,2024,130
Roquan Smith,LB,1,Ravens,9.0,2024,130
Trenton Simpson,LB,1,Ravens,9.0,2024,130
Marlon Humphrey,CB,1,Ravens,9.0,2024,130
Brandon Stephens,DB,1,Ravens,9.0,2024,130
Ar'Darius Washington,S,1,Ravens,9.0,2024,130
Kyle Hamilton,S,1,Ravens,9.0,2024,130
Marcus Williams,S,1,Ravens,9.0,2024,130
