Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Rams,6.0,0.01,8.67,-8.66,-3.46,12.59,0.46,11.14,20.55,-5.33,-5.7,3.43,-0.14,-4.76,1.84,9.0,2024,136
Seahawks,-6.0,-12.59,-0.46,-11.14,-20.55,-0.01,-8.67,8.66,3.46,5.33,-3.43,5.7,4.76,0.14,-1.84,9.0,2024,136
