Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Matthew Stafford,LAR,25,44,298,13,29.5,438,10.0,190,7.6,4.3,108,4.3,1,2.4%,9,21.4%,0,8,2,7,9,20.5%,0,,9.0,2024,136
Geno Smith,SEA,21,34,363,14,34.1,355,10.4,220,10.5,6.5,143,6.8,2,5.9%,6,17.6%,7,6,0,4,11,25.6%,2,7.0,9.0,2024,136
