Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Lions,11.0,6.2,5.77,0.4,0.0,-3.7,-0.13,-5.55,8.47,6.04,-4.96,5.4,4.9,-1.21,1.91,9.0,2024,135
Packers,-11.0,3.7,0.13,5.55,-8.47,-6.2,-5.77,-0.4,0.0,-6.04,-5.4,4.96,1.21,-4.9,-1.91,9.0,2024,135
