Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Derek Carr,NOR,0,0,0,0,0,9.0,2024,127
Taysom Hill,NOR,5,4,41,0,15,9.0,2024,127
Alvin Kamara,NOR,9,6,60,0,20,9.0,2024,127
Jordan Mims,NOR,1,1,25,0,25,9.0,2024,127
Matthew Hayball,NOR,0,0,0,0,0,9.0,2024,127
Juwan Johnson,NOR,2,2,41,0,25,9.0,2024,127
Cedrick Wilson Jr.,NOR,3,2,34,0,18,9.0,2024,127
Foster Moreau,NOR,2,1,17,1,17,9.0,2024,127
Chris Olave,NOR,1,1,13,0,13,9.0,2024,127
Marquez Valdes-Scantling,NOR,1,1,5,0,5,9.0,2024,127
Adam Prentice,NOR,1,0,0,0,0,9.0,2024,127
Mason Tipton,NOR,3,0,0,0,0,9.0,2024,127
Jermaine Jackson,NOR,0,0,0,0,0,9.0,2024,127
Bryce Young,CAR,0,0,0,0,0,9.0,2024,127
Chuba Hubbard,CAR,3,2,0,0,5,9.0,2024,127
Xavier Legette,CAR,6,4,33,1,26,9.0,2024,127
Ja'Tavion Sanders,CAR,5,4,87,0,46,9.0,2024,127
Jalen Coker,CAR,3,2,36,0,18,9.0,2024,127
David Moore,CAR,4,2,20,0,11,9.0,2024,127
Jonathan Mingo,CAR,1,0,0,0,0,9.0,2024,127
Deven Thompkins,CAR,0,0,0,0,0,9.0,2024,127
Miles Sanders,CAR,2,2,-5,0,2,9.0,2024,127
