#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,12:24,MIN 24,11,5:44,60,Interception,1,Vikings,9.0,2024,137
2,1,4:26,MIN 24,6,4:11,32,Punt,1,Vikings,9.0,2024,137
3,2,14:10,MIN 25,5,3:14,18,Fumble,1,Vikings,9.0,2024,137
4,2,10:56,MIN 30,10,5:10,35,Missed FG,1,Vikings,9.0,2024,137
5,2,1:55,MIN 43,7,1:42,44,Missed FG,1,Vikings,9.0,2024,137
6,3,15:00,MIN 30,9,4:37,70,Touchdown,1,Vikings,9.0,2024,137
7,3,7:53,MIN 20,9,5:04,80,Touchdown,1,Vikings,9.0,2024,137
8,4,14:23,MIN 23,1,0:10,0,Interception,1,Vikings,9.0,2024,137
9,4,12:41,MIN 30,6,3:19,22,Punt,1,Vikings,9.0,2024,137
10,4,5:20,MIN 40,8,3:15,60,Touchdown,1,Vikings,9.0,2024,137
11,4,0:28,IND 45,1,0:28,-1,End of Game,1,Vikings,9.0,2024,137
