Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Giants,-7.0,10.44,4.48,9.43,-6.16,-18.49,-12.81,-5.68,0.0,-0.72,-5.03,5.04,1.27,-2.32,0.32,9.0,2024,132
Commanders,7.0,18.49,12.81,5.68,0.0,-10.44,-4.48,-9.43,6.16,0.72,-5.04,5.03,2.32,-1.27,-0.32,9.0,2024,132
