Player,Pos,home_team,team,week,year,game_id
Bo Nix,QB,0,Broncos,9.0,2024,130
Jaleel McLaughlin,RB,0,Broncos,9.0,2024,130
Courtland Sutton,WR,0,Broncos,9.0,2024,130
Lil'Jordan Humphrey,WR,0,Broncos,9.0,2024,130
Adam Trautman,TE,0,Broncos,9.0,2024,130
Nate Adkins,TE,0,Broncos,9.0,2024,130
Quinn Meinerz,OL,0,Broncos,9.0,2024,130
Garett Bolles,T,0,Broncos,9.0,2024,130
Mike McGlinchey,T,0,Broncos,9.0,2024,130
Ben Powers,G,0,Broncos,9.0,2024,130
Alex Forsyth,C,0,Broncos,9.0,2024,130
Zach Allen,DE,0,Broncos,9.0,2024,130
John Franklin-Myers,DE,0,Broncos,9.0,2024,130
D.J. Jones,DT,0,Broncos,9.0,2024,130
Jonathon Cooper,OLB,0,Broncos,9.0,2024,130
Nik Bonitto,OLB,0,Broncos,9.0,2024,130
Cody Barton,LB,0,Broncos,9.0,2024,130
Kwon Alexander,LB,0,Broncos,9.0,2024,130
Riley Moss,CB,0,Broncos,9.0,2024,130
Patrick Surtain II,CB,0,Broncos,9.0,2024,130
Devon Key,DB,0,Broncos,9.0,2024,130
Brandon Jones,S,0,Broncos,9.0,2024,130
