Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Drake Maye,NWE,0,0,0,0,0,9.0,2024,131
Rhamondre Stevenson,NWE,5,5,38,1,12,9.0,2024,131
Hunter Henry,NWE,8,7,56,0,13,9.0,2024,131
Kendrick Bourne,NWE,6,4,41,0,14,9.0,2024,131
Demario Douglas,NWE,9,7,35,0,21,9.0,2024,131
Kayshon Boutte,NWE,6,2,18,0,11,9.0,2024,131
Austin Hooper,NWE,1,1,8,0,8,9.0,2024,131
Jaheim Bell,NWE,1,1,1,0,1,9.0,2024,131
Ja'Lynn Polk,NWE,1,0,0,0,0,9.0,2024,131
Jamycal Hasty,NWE,1,1,-3,0,-3,9.0,2024,131
Antonio Gibson,NWE,1,1,12,0,12,9.0,2024,131
Mason Rudolph,TEN,0,0,0,0,0,9.0,2024,131
Tony Pollard,TEN,3,3,26,0,12,9.0,2024,131
Julius Chestnut,TEN,0,0,0,0,0,9.0,2024,131
Tyler Boyd,TEN,0,0,0,0,0,9.0,2024,131
Calvin Ridley,TEN,8,5,73,0,25,9.0,2024,131
Nick Westbrook-Ikhine,TEN,6,5,50,1,14,9.0,2024,131
Chigoziem Okonkwo,TEN,4,3,38,0,21,9.0,2024,131
Nick Vannett,TEN,2,2,33,1,24,9.0,2024,131
Josh Whyle,TEN,2,1,12,0,12,9.0,2024,131
Jha'Quan Jackson,TEN,2,1,8,0,8,9.0,2024,131
