Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Ladd McConkey,LAC,7,5,64,0,4.0,53,10.6,11,2.2,12.1,0,,0,0.0,0,99.7,9.0,2024,129
Quentin Johnston,LAC,5,4,118,1,3.0,54,13.5,64,16.0,14.8,1,4.0,0,0.0,0,158.3,9.0,2024,129
Will Dissly,LAC,3,2,9,0,,-8,-4.0,17,8.5,3.3,0,,0,0.0,0,70.1,9.0,2024,129
J.K. Dobbins,LAC,2,2,20,0,1.0,2,1.0,18,9.0,1.0,0,,0,0.0,0,108.3,9.0,2024,129
Josh Palmer,LAC,4,2,63,1,2.0,50,25.0,13,6.5,19.8,0,,0,0.0,0,135.4,9.0,2024,129
Hayden Hurst,LAC,1,1,6,0,,6,6.0,0,0.0,6.0,0,,0,0.0,0,91.7,9.0,2024,129
Jalen Reagor,LAC,2,1,0,0,,-4,-4.0,4,4.0,2.0,0,,0,0.0,0,56.2,9.0,2024,129
Eric Tomlinson,LAC,1,1,2,0,,0,0.0,2,2.0,0.0,0,,0,0.0,0,79.2,9.0,2024,129
Simi Fehoko,LAC,1,0,0,0,,0,,0,,4.0,0,,0,0.0,0,39.6,9.0,2024,129
Jerry Jeudy,CLE,11,7,73,0,5.0,68,9.7,5,0.7,10.5,0,,1,9.1,1,44.9,9.0,2024,129
Cedric Tillman,CLE,11,6,75,1,5.0,59,9.8,16,2.7,10.6,0,,1,9.1,1,68.4,9.0,2024,129
David Njoku,CLE,7,5,29,0,1.0,21,4.2,8,1.6,3.6,0,,1,14.3,0,78.9,9.0,2024,129
Jordan Akins,CLE,4,3,32,0,2.0,28,9.3,4,1.3,8.0,0,,0,0.0,0,97.9,9.0,2024,129
Elijah Moore,CLE,9,3,28,0,1.0,17,5.7,11,3.7,13.3,0,,1,11.1,1,3.2,9.0,2024,129
Nick Chubb,CLE,1,1,-4,0,0.0,-6,-6.0,2,2.0,-6.0,0,,0,0.0,0,79.2,9.0,2024,129
Jerome Ford,CLE,3,1,2,0,,2,2.0,0,0.0,2.3,0,,0,0.0,0,42.4,9.0,2024,129
