Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Joe Flacco,IND,2,-1,0,0,9.0,2024,137
Jonathan Taylor,IND,13,48,0,13,9.0,2024,137
Ashton Dulin,IND,2,17,0,12,9.0,2024,137
Trey Sermon,IND,2,4,0,4,9.0,2024,137
Josh Downs,IND,0,0,0,0,9.0,2024,137
Alec Pierce,IND,0,0,0,0,9.0,2024,137
Adonai Mitchell,IND,0,0,0,0,9.0,2024,137
Kylen Granson,IND,0,0,0,0,9.0,2024,137
Michael Pittman Jr.,IND,0,0,0,0,9.0,2024,137
Sam Darnold,MIN,4,14,0,11,9.0,2024,137
Justin Jefferson,MIN,0,0,0,0,9.0,2024,137
Aaron Jones,MIN,21,64,0,13,9.0,2024,137
Cam Akers,MIN,6,46,0,13,9.0,2024,137
Jordan Addison,MIN,1,9,0,9,9.0,2024,137
Josh Oliver,MIN,0,0,0,0,9.0,2024,137
T.J. Hockenson,MIN,0,0,0,0,9.0,2024,137
Brandon Powell,MIN,0,0,0,0,9.0,2024,137
Jalen Nailor,MIN,0,0,0,0,9.0,2024,137
Trent Sherfield,MIN,0,0,0,0,9.0,2024,137
Johnny Mundt,MIN,0,0,0,0,9.0,2024,137
