Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Bo Nix,DEN,19,33,223,9,24.3,253,7.7,123,6.5,3.7,100,5.3,1,3.1%,6,18.8%,4,7,1,2,7,17.1%,4,9.3,9.0,2024,130
Courtland Sutton,DEN,1,1,2,1,100.0,2,2.0,2,2.0,2.0,0,0.0,0,0.0%,0,0.0%,0,1,0,0,0,0.0%,0,,9.0,2024,130
Lamar Jackson,BAL,16,19,280,12,60.0,150,7.9,141,8.8,7.4,139,8.7,1,5.3%,1,5.3%,1,5,0,0,1,4.5%,2,6.0,9.0,2024,130
