Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Jakobi Meyers,LVR,11,8,105,0,6.0,67,8.4,38,4.8,10.5,0,,0,0.0,0,102.5,9.0,2024,128
Brock Bowers,LVR,8,5,45,1,2.0,25,5.0,20,4.0,5.9,0,,1,12.5,0,117.2,9.0,2024,128
Ameer Abdullah,LVR,3,3,14,0,0.0,4,1.3,10,3.3,1.3,0,,0,0.0,0,86.1,9.0,2024,128
Harrison Bryant,LVR,2,2,22,0,1.0,4,2.0,18,9.0,2.0,0,,0,0.0,0,112.5,9.0,2024,128
Tre Tucker,LVR,6,2,5,0,,4,2.0,1,0.5,12.3,0,,1,16.7,0,42.4,9.0,2024,128
Ramel Keyton,LVR,2,1,7,0,1.0,7,7.0,0,0.0,10.0,0,,0,0.0,0,58.3,9.0,2024,128
Ja'Marr Chase,CIN,11,7,43,0,3.0,-3,-0.4,46,6.6,2.6,0,,1,9.1,1,33.5,9.0,2024,128
Chase Brown,CIN,5,5,37,1,4.0,3,0.6,34,6.8,0.6,1,5.0,0,0.0,0,137.1,9.0,2024,128
Mike Gesicki,CIN,6,5,100,2,5.0,55,11.0,45,9.0,13.0,0,,0,0.0,0,158.3,9.0,2024,128
Drew Sample,CIN,4,4,14,1,2.0,5,1.3,9,2.3,1.3,0,,0,0.0,0,120.8,9.0,2024,128
Erick All,CIN,2,2,24,0,1.0,16,8.0,8,4.0,8.0,0,,0,0.0,0,116.7,9.0,2024,128
Tanner Hudson,CIN,3,2,14,0,2.0,5,2.5,9,4.5,2.0,0,,0,0.0,0,77.1,9.0,2024,128
Andrei Iosivas,CIN,4,1,10,1,1.0,6,6.0,4,4.0,12.8,0,,0,0.0,0,79.2,9.0,2024,128
Kendric Pryor,CIN,1,1,9,0,,9,9.0,0,0.0,9.0,0,,0,0.0,0,104.2,9.0,2024,128
Trenton Irwin,CIN,1,0,0,0,,0,,0,,12.0,0,,1,100.0,0,39.6,9.0,2024,128
