Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Cooper Rush,DAL,13,25,115,1,0,0,0,22,77.9,9.0,2024,125
Dak Prescott,DAL,18,24,133,1,0,3,7,27,101.6,9.0,2024,125
Bryan Anger,DAL,0,1,0,0,0,0,0,0,39.6,9.0,2024,125
Rico Dowdle,DAL,0,0,0,0,0,0,0,0,,9.0,2024,125
CeeDee Lamb,DAL,0,0,0,0,0,0,0,0,,9.0,2024,125
Dalvin Cook,DAL,0,0,0,0,0,0,0,0,,9.0,2024,125
Hunter Luepke,DAL,0,0,0,0,0,0,0,0,,9.0,2024,125
Jake Ferguson,DAL,0,0,0,0,0,0,0,0,,9.0,2024,125
KaVontae Turpin,DAL,0,0,0,0,0,0,0,0,,9.0,2024,125
Jalen Brooks,DAL,0,0,0,0,0,0,0,0,,9.0,2024,125
Jalen Tolbert,DAL,0,0,0,0,0,0,0,0,,9.0,2024,125
Ryan Flournoy,DAL,0,0,0,0,0,0,0,0,,9.0,2024,125
C.J. Goodwin,DAL,0,0,0,0,0,0,0,0,,9.0,2024,125
Kirk Cousins,ATL,19,24,222,3,0,2,12,36,144.8,9.0,2024,125
Bijan Robinson,ATL,0,0,0,0,0,0,0,0,,9.0,2024,125
Tyler Allgeier,ATL,0,0,0,0,0,0,0,0,,9.0,2024,125
Ray-Ray McCloud,ATL,0,0,0,0,0,0,0,0,,9.0,2024,125
Darnell Mooney,ATL,0,0,0,0,0,0,0,0,,9.0,2024,125
Drake London,ATL,0,0,0,0,0,0,0,0,,9.0,2024,125
Kyle Pitts,ATL,0,0,0,0,0,0,0,0,,9.0,2024,125
KhaDarel Hodge,ATL,0,0,0,0,0,0,0,0,,9.0,2024,125
