Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Panthers,2.0,3.79,5.27,0.18,-2.11,-8.56,-2.03,-8.8,0.0,3.89,-2.58,3.09,3.93,0.4,-0.95,9.0,2024,127
Saints,-2.0,8.56,2.03,8.8,0.0,-3.79,-5.27,-0.18,2.11,-3.89,-3.09,2.58,-0.4,-3.93,0.95,9.0,2024,127
