Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Tank Dell,HOU,9,6,126,0,4.0,82,13.7,44,7.3,14.6,0,,1,11.1,0,109.7,9.0,2024,124
Dalton Schultz,HOU,6,3,21,0,,10,3.3,11,3.7,15.3,0,,0,0.0,0,58.3,9.0,2024,124
Robert Woods,HOU,3,2,44,0,2.0,38,19.0,6,3.0,15.0,0,,0,0.0,0,109.7,9.0,2024,124
Xavier Hutchinson,HOU,3,0,0,0,,0,,0,,30.3,0,,0,0.0,0,39.6,9.0,2024,124
John Metchie,HOU,2,0,0,0,,0,,0,,15.5,0,,0,0.0,0,39.6,9.0,2024,124
Dare Ogunbowale,HOU,3,0,0,0,,0,,0,,8.3,0,,0,0.0,0,39.6,9.0,2024,124
Cade Stover,HOU,2,0,0,0,,0,,0,,8.0,0,,0,0.0,0,39.6,9.0,2024,124
C.J. Stroud,HOU,1,0,0,0,0.0,0,,0,,10.0,0,,0,0.0,0,39.6,9.0,2024,124
Garrett Wilson,NYJ,10,9,90,2,4.0,51,5.7,39,4.3,5.9,0,,0,0.0,0,143.7,9.0,2024,124
Davante Adams,NYJ,11,7,91,1,4.0,51,7.3,40,5.7,9.7,0,,0,0.0,0,119.9,9.0,2024,124
Breece Hall,NYJ,4,2,11,0,1.0,-8,-4.0,19,9.5,-3.0,0,,1,25.0,0,56.2,9.0,2024,124
Tyler Conklin,NYJ,2,1,-3,0,,-3,-3.0,0,0.0,-0.5,0,,0,0.0,0,56.2,9.0,2024,124
Jeremy Ruckert,NYJ,1,1,4,0,,1,1.0,3,3.0,1.0,0,,0,0.0,0,83.3,9.0,2024,124
Mike Williams,NYJ,2,1,6,0,1.0,5,5.0,1,1.0,13.5,0,,1,50.0,0,56.2,9.0,2024,124
Kenny Yeboah,NYJ,1,1,12,0,1.0,2,2.0,10,10.0,2.0,0,,0,0.0,0,116.7,9.0,2024,124
Braelon Allen,NYJ,1,0,0,0,0.0,0,,0,,2.0,0,,0,0.0,0,39.6,9.0,2024,124
