Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Bills,2.0,13.82,11.63,1.53,-4.46,-15.8,-15.53,-1.97,3.72,6.12,-5.92,5.64,1.24,1.68,3.48,9.0,2024,126
Dolphins,-2.0,15.8,15.53,1.97,-3.72,-13.82,-11.63,-1.53,4.46,-6.12,-5.64,5.92,-1.68,-1.24,-3.48,9.0,2024,126
