0,1,week,year,game_id
Won Toss,Rams (deferred),9.0,2024,136
Won OT Toss,Seahawks,9.0,2024,136
Roof,outdoors,9.0,2024,136
Surface,fieldturf,9.0,2024,136
Duration,3:35,9.0,2024,136
Attendance,68632,9.0,2024,136
Weather,"52 degrees, relative humidity 83%, wind 4 mph",9.0,2024,136
Vegas Line,Los Angeles Rams -1.0,9.0,2024,136
Over/Under,48.0 (under),9.0,2024,136
