Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Alvin Kamara,NOR,9,6,60,0,3.0,-1,-0.2,61,10.2,1.2,0,,0,0.0,0,85.4,9.0,2024,127
Taysom Hill,NOR,5,4,41,0,3.0,4,1.0,37,9.3,1.6,0,,1,20.0,0,100.8,9.0,2024,127
Cedrick Wilson Jr.,NOR,3,2,34,0,1.0,20,10.0,14,7.0,16.3,0,,0,0.0,0,104.9,9.0,2024,127
Juwan Johnson,NOR,2,2,41,0,2.0,27,13.5,14,7.0,13.5,1,2.0,0,0.0,0,118.7,9.0,2024,127
Jordan Mims,NOR,1,1,25,0,1.0,2,2.0,23,23.0,2.0,0,,0,0.0,0,118.7,9.0,2024,127
Foster Moreau,NOR,2,1,17,1,1.0,17,17.0,0,0.0,14.0,0,,0,0.0,0,118.7,9.0,2024,127
Chris Olave,NOR,1,1,13,0,1.0,4,4.0,9,9.0,4.0,0,,0,0.0,0,118.7,9.0,2024,127
Marquez Valdes-Scantling,NOR,1,1,5,0,,4,4.0,1,1.0,4.0,0,,0,0.0,0,87.5,9.0,2024,127
Adam Prentice,NOR,1,0,0,0,,0,,0,,0.0,0,,0,0.0,0,39.6,9.0,2024,127
Mason Tipton,NOR,3,0,0,0,,0,,0,,15.3,0,,0,0.0,0,39.6,9.0,2024,127
Xavier Legette,CAR,6,4,33,1,2.0,29,7.3,4,1.0,8.5,0,,0,0.0,1,80.6,9.0,2024,127
Ja'Tavion Sanders,CAR,5,4,87,0,3.0,26,6.5,61,15.3,8.6,1,4.0,0,0.0,0,118.7,9.0,2024,127
Chuba Hubbard,CAR,3,2,0,0,0.0,-5,-2.5,5,2.5,-1.7,1,2.0,0,0.0,0,70.1,9.0,2024,127
David Moore,CAR,4,2,20,0,1.0,16,8.0,4,2.0,14.8,0,,1,25.0,0,64.6,9.0,2024,127
Miles Sanders,CAR,2,2,-5,0,,-13,-6.5,8,4.0,-6.5,0,,0,0.0,0,79.2,9.0,2024,127
Jalen Coker,CAR,3,2,36,0,2.0,12,6.0,24,12.0,18.7,1,2.0,0,0.0,0,107.6,9.0,2024,127
Jonathan Mingo,CAR,1,0,0,0,,0,,0,,15.0,0,,0,0.0,0,39.6,9.0,2024,127
