Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
De'Von Achane,MIA,8,8,58,1,4.0,-7,-0.9,65,8.1,-0.9,0,,0,0.0,0,136.5,9.0,2024,126
Jonnu Smith,MIA,6,5,46,0,2.0,14,2.8,32,6.4,5.7,0,,0,0.0,0,98.6,9.0,2024,126
Tyreek Hill,MIA,5,4,80,0,4.0,68,17.0,12,3.0,15.8,0,,0,0.0,0,118.7,9.0,2024,126
Odell Beckham Jr.,MIA,3,3,15,0,,8,2.7,7,2.3,2.7,0,,0,0.0,0,87.5,9.0,2024,126
Raheem Mostert,MIA,2,2,32,0,2.0,3,1.5,29,14.5,1.5,0,,0,0.0,0,118.7,9.0,2024,126
Jaylen Waddle,MIA,2,2,-4,1,2.0,19,9.5,-23,-11.5,9.5,0,,0,0.0,0,118.7,9.0,2024,126
Durham Smythe,MIA,1,1,4,0,,4,4.0,0,0.0,4.0,0,,0,0.0,0,83.3,9.0,2024,126
Khalil Shakir,BUF,7,6,50,0,4.0,-8,-1.3,58,9.7,-0.6,2,3.0,1,14.3,0,96.4,9.0,2024,126
James Cook,BUF,6,5,25,0,1.0,3,0.6,22,4.4,0.7,0,,1,16.7,0,84.0,9.0,2024,126
Mack Hollins,BUF,5,5,30,1,4.0,23,4.6,7,1.4,4.6,0,,0,0.0,0,131.2,9.0,2024,126
Dalton Kincaid,BUF,10,4,32,0,1.0,21,5.3,11,2.8,7.2,1,4.0,2,20.0,0,48.7,9.0,2024,126
Ray Davis,BUF,2,2,70,1,2.0,2,1.0,68,34.0,1.0,0,,0,0.0,0,158.3,9.0,2024,126
Keon Coleman,BUF,2,1,21,0,1.0,10,10.0,11,11.0,9.0,0,,0,0.0,1,47.9,9.0,2024,126
Dawson Knox,BUF,2,1,5,0,1.0,0,0.0,5,5.0,2.0,0,,1,50.0,0,56.2,9.0,2024,126
Quintin Morris,BUF,1,1,2,1,1.0,2,2.0,0,0.0,2.0,0,,0,0.0,0,118.7,9.0,2024,126
Curtis Samuel,BUF,1,0,0,0,,0,,0,,10.0,0,,0,0.0,0,39.6,9.0,2024,126
