Unnamed: 0_level_0,Unnamed: 1_level_0,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,Passing,week,year,game_id
Player,Tm,Cmp,Att,Yds,TD,Int,Sk,Yds.1,Lng,Rate,,,
Gardner Minshew II,LVR,10,17,124,0,0,1,7,23,81.5,9.0,2024,128
Desmond Ridder,LVR,11,16,74,1,0,4,34,22,99.5,9.0,2024,128
Alexander Mattison,LVR,0,0,0,0,0,0,0,0,,9.0,2024,128
Ameer Abdullah,LVR,0,0,0,0,0,0,0,0,,9.0,2024,128
Zamir White,LVR,0,0,0,0,0,0,0,0,,9.0,2024,128
Jakobi Meyers,LVR,0,0,0,0,0,0,0,0,,9.0,2024,128
Brock Bowers,LVR,0,0,0,0,0,0,0,0,,9.0,2024,128
Harrison Bryant,LVR,0,0,0,0,0,0,0,0,,9.0,2024,128
Ramel Keyton,LVR,0,0,0,0,0,0,0,0,,9.0,2024,128
Tre Tucker,LVR,0,0,0,0,0,0,0,0,,9.0,2024,128
Joe Burrow,CIN,27,39,251,5,1,1,8,47,115.5,9.0,2024,128
Chase Brown,CIN,0,0,0,0,0,0,0,0,,9.0,2024,128
Mike Gesicki,CIN,0,0,0,0,0,0,0,0,,9.0,2024,128
Ja'Marr Chase,CIN,0,0,0,0,0,0,0,0,,9.0,2024,128
Erick All,CIN,0,0,0,0,0,0,0,0,,9.0,2024,128
Drew Sample,CIN,0,0,0,0,0,0,0,0,,9.0,2024,128
Tanner Hudson,CIN,0,0,0,0,0,0,0,0,,9.0,2024,128
Andrei Iosivas,CIN,0,0,0,0,0,0,0,0,,9.0,2024,128
Kendric Pryor,CIN,0,0,0,0,0,0,0,0,,9.0,2024,128
Trenton Irwin,CIN,0,0,0,0,0,0,0,0,,9.0,2024,128
Jake Browning,CIN,0,0,0,0,0,0,0,0,,9.0,2024,128
