Player,Tm,Tgt,Rec,Yds,TD,1D,YBC,YBC/R,YAC,YAC/R,ADOT,BrkTkl,Rec/Br,Drop,Drop%,Int,Rat,week,year,game_id
Courtland Sutton,DEN,10,7,122,0,5.0,88,12.6,34,4.9,13.2,0,,0,0.0,0,111.2,9.0,2024,130
Jaleel McLaughlin,DEN,3,3,10,0,,-7,-2.3,17,5.7,-2.3,0,,0,0.0,0,80.6,9.0,2024,130
Javonte Williams,DEN,3,2,42,0,2.0,11,5.5,31,15.5,1.7,0,,0,0.0,0,109.7,9.0,2024,130
Devaughn Vele,DEN,3,2,11,0,1.0,10,5.0,1,0.5,5.3,0,,0,0.0,0,72.9,9.0,2024,130
Lil'Jordan Humphrey,DEN,5,2,11,0,,6,3.0,5,2.5,3.0,0,,1,20.0,1,8.3,9.0,2024,130
Troy Franklin,DEN,4,1,19,0,1.0,15,15.0,4,4.0,15.8,0,,0,0.0,0,46.9,9.0,2024,130
Adam Trautman,DEN,1,1,4,0,,2,2.0,2,2.0,2.0,0,,0,0.0,0,83.3,9.0,2024,130
Marvin Mims,DEN,2,1,4,0,,-2,-2.0,6,6.0,10.5,0,,0,0.0,0,56.2,9.0,2024,130
Bo Nix,DEN,1,1,2,1,1.0,2,2.0,0,0.0,2.0,0,,0,0.0,0,118.7,9.0,2024,130
Lucas Krull,DEN,1,0,0,0,,0,,0,,4.0,0,,0,0.0,0,39.6,9.0,2024,130
Zay Flowers,BAL,6,5,127,2,4.0,67,13.4,60,12.0,10.3,1,5.0,0,0.0,0,158.3,9.0,2024,130
Rashod Bateman,BAL,4,3,25,0,1.0,19,6.3,6,2.0,6.5,0,,1,25.0,0,90.6,9.0,2024,130
Justice Hill,BAL,3,3,43,0,2.0,18,6.0,25,8.3,6.0,0,,0,0.0,0,118.7,9.0,2024,130
Mark Andrews,BAL,2,2,26,0,2.0,19,9.5,7,3.5,9.5,0,,0,0.0,0,118.7,9.0,2024,130
Patrick Ricard,BAL,1,1,3,1,1.0,1,1.0,2,2.0,1.0,0,,0,0.0,0,118.7,9.0,2024,130
Derrick Henry,BAL,1,1,27,0,1.0,-7,-7.0,34,34.0,-7.0,0,,0,0.0,0,118.7,9.0,2024,130
Nelson Agholor,BAL,1,1,29,0,1.0,24,24.0,5,5.0,24.0,0,,0,0.0,0,118.7,9.0,2024,130
Isaiah Likely,BAL,1,0,0,0,,0,,0,,7.0,0,,0,0.0,0,39.6,9.0,2024,130
