Unnamed: 0_level_0,Unnamed: 1_level_0,Receiving,Receiving,Receiving,Receiving,Receiving,week,year,game_id
Player,Tm,Tgt,Rec,Yds,TD,Lng,,,
Joe Flacco,IND,0,0,0,0,0,9.0,2024,137
Jonathan Taylor,IND,5,3,11,0,11,9.0,2024,137
Ashton Dulin,IND,2,0,0,0,0,9.0,2024,137
Trey Sermon,IND,2,1,9,0,9,9.0,2024,137
Josh Downs,IND,9,6,60,0,16,9.0,2024,137
Alec Pierce,IND,3,3,41,0,16,9.0,2024,137
Adonai Mitchell,IND,1,1,22,0,22,9.0,2024,137
Kylen Granson,IND,1,1,22,0,22,9.0,2024,137
Michael Pittman Jr.,IND,4,1,14,0,14,9.0,2024,137
Sam Darnold,MIN,0,0,0,0,0,9.0,2024,137
Justin Jefferson,MIN,9,7,137,0,41,9.0,2024,137
Aaron Jones,MIN,4,4,18,0,22,9.0,2024,137
Cam Akers,MIN,2,2,7,0,7,9.0,2024,137
Jordan Addison,MIN,5,5,42,1,21,9.0,2024,137
Josh Oliver,MIN,5,5,58,1,14,9.0,2024,137
T.J. Hockenson,MIN,4,3,27,0,19,9.0,2024,137
Brandon Powell,MIN,1,1,9,0,9,9.0,2024,137
Jalen Nailor,MIN,1,1,7,1,7,9.0,2024,137
Trent Sherfield,MIN,1,1,7,0,7,9.0,2024,137
Johnny Mundt,MIN,1,0,0,0,0,9.0,2024,137
