Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Drake Maye,NWE,29,41,206,10,22.2,301,7.3,72,2.5,1.8,134,4.6,1,2.6%,3,7.7%,4,9,5,4,13,25.0%,7,13.6,9.0,2024,131
Mason Rudolph,TEN,20,33,240,13,38.2,309,9.4,159,8.0,4.8,81,4.1,2,7.4%,3,11.1%,1,7,5,3,9,25.0%,2,8.0,9.0,2024,131
