Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Jayden Daniels,WAS,15,22,209,8,36.4,132,6.0,102,6.8,4.6,107,7.1,0,0.0%,3,15.0%,0,7,0,2,2,8.0%,3,9.7,9.0,2024,132
Daniel Jones,NYG,20,26,174,10,35.7,193,7.4,133,6.7,5.1,41,2.1,3,11.5%,0,0.0%,2,4,0,2,4,13.8%,1,11.0,9.0,2024,132
