Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Trevor Lawrence,JAX,16,31,169,9,27.3,286,9.2,121,7.6,3.9,48,3.0,2,6.7%,5,16.7%,2,6,4,1,7,20.0%,2,4.0,9.0,2024,134
Jalen Hurts,PHI,18,24,230,11,40.7,236,9.8,170,9.4,7.1,60,3.3,1,4.3%,2,8.7%,3,5,2,0,5,15.2%,6,7.7,9.0,2024,134
