#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,IND 30,5,2:36,44,Fumble,0,Colts,9.0,2024,137
2,1,6:40,IND 20,4,2:14,17,Punt,0,Colts,9.0,2024,137
3,1,0:15,IND 20,3,1:05,5,Punt,0,Colts,9.0,2024,137
4,2,5:46,IND 43,8,3:51,22,Missed FG,0,Colts,9.0,2024,137
5,2,0:13,IND 21,1,0:13,-1,End of Half,0,Colts,9.0,2024,137
6,3,10:23,IND 30,5,2:30,26,Punt,0,Colts,9.0,2024,137
7,3,2:49,IND 30,7,3:26,35,Interception,0,Colts,9.0,2024,137
8,4,14:13,MIN 25,4,1:32,2,Field Goal,0,Colts,9.0,2024,137
9,4,9:22,IND 21,9,4:02,39,Downs,0,Colts,9.0,2024,137
10,4,2:05,IND 30,6,1:37,34,Field Goal,0,Colts,9.0,2024,137
