Unnamed: 0_level_0,Unnamed: 1_level_0,Rushing,Rushing,Rushing,Rushing,week,year,game_id
Player,Tm,Att,Yds,TD,Lng,,,
Trevor Lawrence,JAX,5,8,2,4,9.0,2024,134
Travis Etienne,JAX,3,24,0,16,9.0,2024,134
Tank Bigsby,JAX,8,22,0,10,9.0,2024,134
D'Ernest Johnson,JAX,2,6,0,6,9.0,2024,134
Evan Engram,JAX,0,0,0,0,9.0,2024,134
Parker Washington,JAX,0,0,0,0,9.0,2024,134
Austin Trammell,JAX,0,0,0,0,9.0,2024,134
Brian Thomas,JAX,0,0,0,0,9.0,2024,134
Tim Jones,JAX,0,0,0,0,9.0,2024,134
Luke Farrell,JAX,0,0,0,0,9.0,2024,134
Jalen Hurts,PHI,13,67,1,21,9.0,2024,134
Saquon Barkley,PHI,27,159,1,21,9.0,2024,134
Kenneth Gainwell,PHI,5,9,0,3,9.0,2024,134
Ainias Smith,PHI,1,2,0,2,9.0,2024,134
DeVonta Smith,PHI,0,0,0,0,9.0,2024,134
Jahan Dotson,PHI,0,0,0,0,9.0,2024,134
A.J. Brown,PHI,0,0,0,0,9.0,2024,134
Grant Calcaterra,PHI,0,0,0,0,9.0,2024,134
Ben VanSumeren,PHI,0,0,0,0,9.0,2024,134
