Player,Pos,home_team,team,week,year,game_id
Kyler Murray,QB,1,Cardinals,9.0,2024,133
James Conner,RB,1,Cardinals,9.0,2024,133
Michael Wilson,WR,1,Cardinals,9.0,2024,133
Marvin Harrison Jr.,WR,1,Cardinals,9.0,2024,133
Tip Reiman,TE,1,Cardinals,9.0,2024,133
Trey McBride,TE,1,Cardinals,9.0,2024,133
Kelvin Beachum,OL,1,Cardinals,9.0,2024,133
Paris Johnson,OL,1,Cardinals,9.0,2024,133
Hjalte Froholdt,OL,1,Cardinals,9.0,2024,133
Trystan Colon,OL,1,Cardinals,9.0,2024,133
Evan Brown,OL,1,Cardinals,9.0,2024,133
Roy Lopez,DL,1,Cardinals,9.0,2024,133
L.J. Collier,DL,1,Cardinals,9.0,2024,133
Dante Stills,DL,1,Cardinals,9.0,2024,133
Zaven Collins,OLB,1,Cardinals,9.0,2024,133
Kyzir White,LB,1,Cardinals,9.0,2024,133
Mack Wilson,LB,1,Cardinals,9.0,2024,133
Kei'Trel Clark,CB,1,Cardinals,9.0,2024,133
Starling Thomas,CB,1,Cardinals,9.0,2024,133
Garrett Williams,CB,1,Cardinals,9.0,2024,133
Jalen Thompson,S,1,Cardinals,9.0,2024,133
Budda Baker,S,1,Cardinals,9.0,2024,133
