Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Browns,-17.0,-16.12,-18.29,1.93,-12.79,-7.05,-6.45,-0.27,0.0,2.49,-2.82,3.91,2.88,-2.65,1.17,9.0,2024,129
Chargers,17.0,7.05,6.45,0.27,0.0,16.12,18.29,-1.93,12.79,-2.49,-3.91,2.82,2.65,-2.88,-1.17,9.0,2024,129
