Unnamed: 0_level_0,Unnamed: 1_level_0,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,Special Teams,week,year,game_id
Tm,Total,Tot,Pass,Rush,TOvr,Tot,Pass,Rush,TOvr,Tot,KO,KR,P,PR,FG/XP,,,
Bengals,17.0,12.75,12.2,-0.94,-8.27,10.19,4.27,5.27,11.64,-7.06,-7.52,3.9,1.63,-5.09,0.02,9.0,2024,128
Raiders,-17.0,-10.19,-4.27,-5.27,-11.64,-12.75,-12.2,0.94,8.27,7.06,-3.9,7.52,5.09,-1.63,-0.02,9.0,2024,128
