#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,PHI 23,12,7:06,71,Field Goal,1,Eagles,7.0,2023,105
2,1,5:12,PHI 31,3,0:48,-8,Fumble,1,Eagles,7.0,2023,105
3,1,0:59,PHI 39,9,4:34,61,Touchdown,1,Eagles,7.0,2023,105
4,2,9:59,PHI 20,12,6:49,80,Touchdown,1,Eagles,7.0,2023,105
5,2,0:39,PHI 25,1,0:39,-10,End of Half,1,Eagles,7.0,2023,105
6,3,10:12,PHI 5,5,3:00,18,Punt,1,Eagles,7.0,2023,105
7,3,4:08,PHI 21,1,0:06,0,Interception,1,Eagles,7.0,2023,105
8,3,4:02,PHI 25,8,3:47,75,Touchdown,1,Eagles,7.0,2023,105
9,4,11:21,PHI 17,13,6:35,83,Touchdown,1,Eagles,7.0,2023,105
10,4,3:19,MIA 25,5,3:19,15,End of Game,1,Eagles,7.0,2023,105
