Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Brian Hoyer,LVR,0,0,0,0,0,7.0,2023,98
Aidan O'Connell,LVR,0,0,0,0,0,7.0,2023,98
Josh Jacobs,LVR,4,1,6,0,6,7.0,2023,98
Zamir White,LVR,3,3,26,0,15,7.0,2023,98
Tre Tucker,LVR,3,2,16,0,12,7.0,2023,98
Davante Adams,LVR,12,7,57,0,15,7.0,2023,98
Jakobi Meyers,LVR,13,7,50,1,15,7.0,2023,98
Austin Hooper,LVR,2,2,18,0,12,7.0,2023,98
Hunter Renfrow,LVR,3,2,14,0,9,7.0,2023,98
Michael Mayer,LVR,4,2,13,0,11,7.0,2023,98
Jesper Horsted,LVR,1,1,4,0,4,7.0,2023,98
Tyson Bagent,CHI,0,0,0,0,0,7.0,2023,98
Nathan Peterman,CHI,0,0,0,0,0,7.0,2023,98
D'Onta Foreman,CHI,5,3,31,1,17,7.0,2023,98
Darrynton Evans,CHI,3,1,6,0,6,7.0,2023,98
Tyler Scott,CHI,3,2,19,0,13,7.0,2023,98
Darnell Mooney,CHI,5,4,32,0,11,7.0,2023,98
D.J. Moore,CHI,9,8,54,0,15,7.0,2023,98
Marcedes Lewis,CHI,1,1,16,0,16,7.0,2023,98
Khari Blasingame,CHI,1,1,4,0,4,7.0,2023,98
Velus Jones Jr.,CHI,1,1,0,0,0,7.0,2023,98
Travis Homer,CHI,1,0,0,0,0,7.0,2023,98
