Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Rasheed Walker,T,64,100%,0,0%,4,16%,0,Packers,7.0,2023,103
Jon Runyan Jr.,G,64,100%,0,0%,4,16%,0,Packers,7.0,2023,103
Jordan Love,QB,64,100%,0,0%,0,0%,0,Packers,7.0,2023,103
Zach Tom,T,64,100%,0,0%,0,0%,0,Packers,7.0,2023,103
Elgton Jenkins,G,64,100%,0,0%,0,0%,0,Packers,7.0,2023,103
Josh Myers,C,60,94%,0,0%,1,4%,0,Packers,7.0,2023,103
Christian Watson,WR,56,88%,0,0%,0,0%,0,Packers,7.0,2023,103
Romeo Doubs,WR,52,81%,0,0%,0,0%,0,Packers,7.0,2023,103
Luke Musgrave,TE,43,67%,0,0%,9,36%,0,Packers,7.0,2023,103
AJ Dillon,RB,36,56%,0,0%,6,24%,0,Packers,7.0,2023,103
Tucker Kraft,TE,32,50%,0,0%,11,44%,0,Packers,7.0,2023,103
Jayden Reed,WR,31,48%,0,0%,1,4%,0,Packers,7.0,2023,103
Aaron Jones,RB,23,36%,0,0%,0,0%,0,Packers,7.0,2023,103
Josiah Deguara,TE,17,27%,0,0%,17,68%,0,Packers,7.0,2023,103
Dontayvion Wicks,WR,14,22%,0,0%,0,0%,0,Packers,7.0,2023,103
Samori Toure,WR,7,11%,0,0%,0,0%,0,Packers,7.0,2023,103
Emanuel Wilson,RB,5,8%,0,0%,2,8%,0,Packers,7.0,2023,103
Yosh Nijman,T,4,6%,0,0%,9,36%,0,Packers,7.0,2023,103
Ben Sims,TE,4,6%,0,0%,6,24%,0,Packers,7.0,2023,103
Rasul Douglas,CB,0,0%,59,100%,10,40%,0,Packers,7.0,2023,103
Quay Walker,LB,0,0%,59,100%,6,24%,0,Packers,7.0,2023,103
Carrington Valentine,CB,0,0%,59,100%,3,12%,0,Packers,7.0,2023,103
Rudy Ford,FS,0,0%,59,100%,3,12%,0,Packers,7.0,2023,103
Kenny Clark,DE,0,0%,49,83%,6,24%,0,Packers,7.0,2023,103
Keisean Nixon,CB,0,0%,43,73%,17,68%,0,Packers,7.0,2023,103
Preston Smith,LB,0,0%,42,71%,1,4%,0,Packers,7.0,2023,103
Rashan Gary,LB,0,0%,40,68%,0,0%,0,Packers,7.0,2023,103
Isaiah McDuffie,LB,0,0%,39,66%,13,52%,0,Packers,7.0,2023,103
Tedarrell Slaton,NT,0,0%,34,58%,10,40%,0,Packers,7.0,2023,103
Jonathan Owens,SS,0,0%,32,54%,17,68%,0,Packers,7.0,2023,103
Darnell Savage Jr.,SS,0,0%,30,51%,3,12%,0,Packers,7.0,2023,103
Karl Brooks,NT,0,0%,26,44%,8,32%,0,Packers,7.0,2023,103
Colby Wooden,DE,0,0%,19,32%,0,0%,0,Packers,7.0,2023,103
Kingsley Enagbare,LB,0,0%,18,31%,12,48%,0,Packers,7.0,2023,103
Lukas Van Ness,LB,0,0%,16,27%,7,28%,0,Packers,7.0,2023,103
Devonte Wyatt,DE,0,0%,10,17%,0,0%,0,Packers,7.0,2023,103
Eric Wilson,LB,0,0%,8,14%,15,60%,0,Packers,7.0,2023,103
Anthony Johnson,FS,0,0%,4,7%,11,44%,0,Packers,7.0,2023,103
Brenton Cox,LB,0,0%,3,5%,2,8%,0,Packers,7.0,2023,103
Dallin Leavitt,SS,0,0%,0,0%,15,60%,0,Packers,7.0,2023,103
Kristian Welch,LB,0,0%,0,0%,13,52%,0,Packers,7.0,2023,103
Anders Carlson,K,0,0%,0,0%,8,32%,0,Packers,7.0,2023,103
Daniel Whelan,P,0,0%,0,0%,7,28%,0,Packers,7.0,2023,103
Matthew Orzech,LS,0,0%,0,0%,7,28%,0,Packers,7.0,2023,103
Eric Stokes,CB,0,0%,0,0%,4,16%,0,Packers,7.0,2023,103
Royce Newman,G,0,0%,0,0%,4,16%,0,Packers,7.0,2023,103
Sean Rhyan,G,0,0%,0,0%,3,12%,0,Packers,7.0,2023,103
