Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Jaguars,8.0,2.64,7.55,-4.25,-3.32,4.83,12.14,-7.31,5.58,-1.15,-3.66,3.66,2.86,-6.28,2.27,7.0,2023,94
Saints,-8.0,-4.83,-12.14,7.31,-5.58,-2.64,-7.55,4.25,3.32,1.15,-3.66,3.66,6.28,-2.86,-2.27,7.0,2023,94
