Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Desmond Ridder,ATL,6,38,1,19,7.0,2023,96
Tyler Allgeier,ATL,21,59,0,12,7.0,2023,96
Cordarrelle Patterson,ATL,10,56,0,18,7.0,2023,96
Bijan Robinson,ATL,1,3,0,3,7.0,2023,96
Drake London,ATL,0,0,0,0,7.0,2023,96
Kyle Pitts,ATL,0,0,0,0,7.0,2023,96
Scott Miller,ATL,0,0,0,0,7.0,2023,96
Jonnu Smith,ATL,0,0,0,0,7.0,2023,96
KhaDarel Hodge,ATL,0,0,0,0,7.0,2023,96
Van Jefferson,ATL,0,0,0,0,7.0,2023,96
Keith Smith,ATL,0,0,0,0,7.0,2023,96
Baker Mayfield,TAM,3,32,0,31,7.0,2023,96
Rachaad White,TAM,13,34,0,13,7.0,2023,96
Ke'Shawn Vaughn,TAM,4,7,0,9,7.0,2023,96
Mike Evans,TAM,0,0,0,0,7.0,2023,96
Chris Godwin,TAM,0,0,0,0,7.0,2023,96
Cade Otton,TAM,0,0,0,0,7.0,2023,96
Deven Thompkins,TAM,0,0,0,0,7.0,2023,96
Trey Palmer,TAM,0,0,0,0,7.0,2023,96
Rakim Jarrett,TAM,0,0,0,0,7.0,2023,96
Payne Durham,TAM,0,0,0,0,7.0,2023,96
