Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Najee Harris,PIT,14,53,1,4.0,22,1.6,31,2.2,6,2.3,7.0,2023,101
Kenny Pickett,PIT,8,0,1,3.0,-2,-0.3,2,0.3,0,,7.0,2023,101
Jaylen Warren,PIT,6,32,1,1.0,13,2.2,19,3.2,1,6.0,7.0,2023,101
Calvin Austin III,PIT,1,1,0,,0,0.0,1,1.0,0,,7.0,2023,101
Darrell Henderson,LAR,18,61,1,3.0,27,1.5,34,1.9,1,18.0,7.0,2023,101
Royce Freeman,LAR,12,66,0,4.0,23,1.9,43,3.6,4,3.0,7.0,2023,101
Matthew Stafford,LAR,1,8,0,1.0,6,6.0,2,2.0,0,,7.0,2023,101
