0,1,week,year,game_id
Won Toss,Falcons (deferred),7.0,2023,96
Roof,outdoors,7.0,2023,96
Surface,grass,7.0,2023,96
Duration,3:03,7.0,2023,96
Attendance,62620,7.0,2023,96
Weather,"79 degrees, relative humidity 47%, wind 3 mph",7.0,2023,96
Vegas Line,Tampa Bay Buccaneers -3.0,7.0,2023,96
Over/Under,37.5 (under),7.0,2023,96
