Player,Tm,Att,Yds,TD,1D,YBC,YBC/Att,YAC,YAC/Att,BrkTkl,Att/Br,week,year,game_id
Emari Demercado,ARI,13,58,0,2.0,52,4.0,6,0.5,0,,7.0,2023,102
Joshua Dobbs,ARI,7,43,1,3.0,24,3.4,19,2.7,0,,7.0,2023,102
Rondale Moore,ARI,4,24,0,1.0,17,4.3,7,1.8,0,,7.0,2023,102
Damien Williams,ARI,1,2,0,,2,2.0,0,0.0,0,,7.0,2023,102
Kenneth Walker III,SEA,26,105,0,4.0,78,3.0,27,1.0,0,,7.0,2023,102
Geno Smith,SEA,6,10,0,2.0,7,1.2,3,0.5,0,,7.0,2023,102
