Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Dolphins,-14.0,-7.17,-2.89,-2.28,-2.81,-11.06,-6.39,-4.34,11.49,2.9,-3.23,4.97,0.66,-0.5,1.0,7.0,2023,105
Eagles,14.0,11.06,6.39,4.34,-11.49,7.17,2.89,2.28,2.81,-2.9,-4.97,3.23,0.5,-0.66,-1.0,7.0,2023,105
