Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Lions,-33.0,-6.4,-10.52,5.13,-1.17,-26.48,-23.68,-2.8,4.78,3.38,-3.33,5.85,2.21,-0.86,-0.49,7.0,2023,99
Ravens,33.0,26.48,23.68,2.8,-4.78,6.4,10.52,-5.13,1.17,-3.38,-5.85,3.33,0.86,-2.21,0.49,7.0,2023,99
