Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Erik McCoy,C,90,100%,0,0%,5,16%,1,Saints,7.0,2023,94
Cesar Ruiz,G,90,100%,0,0%,5,16%,1,Saints,7.0,2023,94
Andrus Peat,G,90,100%,0,0%,5,16%,1,Saints,7.0,2023,94
Max Garcia,G,90,100%,0,0%,5,16%,1,Saints,7.0,2023,94
Cameron Erving,T,90,100%,0,0%,0,0%,1,Saints,7.0,2023,94
Derek Carr,QB,86,96%,0,0%,0,0%,1,Saints,7.0,2023,94
Michael Thomas,WR,75,83%,0,0%,0,0%,1,Saints,7.0,2023,94
Chris Olave,WR,73,81%,0,0%,0,0%,1,Saints,7.0,2023,94
Alvin Kamara,RB,66,73%,0,0%,0,0%,1,Saints,7.0,2023,94
Rashid Shaheed,WR,63,70%,0,0%,12,38%,1,Saints,7.0,2023,94
Taysom Hill,QB,52,58%,0,0%,10,31%,1,Saints,7.0,2023,94
Foster Moreau,TE,45,50%,0,0%,9,28%,1,Saints,7.0,2023,94
Jamaal Williams,RB,20,22%,0,0%,0,0%,1,Saints,7.0,2023,94
Jimmy Graham,TE,18,20%,0,0%,0,0%,1,Saints,7.0,2023,94
Keith Kirkwood,WR,14,16%,0,0%,6,19%,1,Saints,7.0,2023,94
Lynn Bowden Jr.,WR,13,14%,0,0%,6,19%,1,Saints,7.0,2023,94
Trevor Penning,T,6,7%,0,0%,5,16%,1,Saints,7.0,2023,94
Khalen Saunders,DT,4,4%,26,46%,0,0%,1,Saints,7.0,2023,94
Kendre Miller,RB,3,3%,0,0%,0,0%,1,Saints,7.0,2023,94
Nick Saldiveri,G,2,2%,0,0%,5,16%,1,Saints,7.0,2023,94
Marcus Maye,FS,0,0%,56,100%,1,3%,1,Saints,7.0,2023,94
Marshon Lattimore,CB,0,0%,56,100%,1,3%,1,Saints,7.0,2023,94
Paulson Adebo,CB,0,0%,56,100%,1,3%,1,Saints,7.0,2023,94
Pete Werner,LB,0,0%,56,100%,1,3%,1,Saints,7.0,2023,94
Tyrann Mathieu,FS,0,0%,56,100%,0,0%,1,Saints,7.0,2023,94
Cameron Jordan,DE,0,0%,53,95%,1,3%,1,Saints,7.0,2023,94
Carl Granderson,DE,0,0%,49,88%,6,19%,1,Saints,7.0,2023,94
Alontae Taylor,CB,0,0%,42,75%,12,38%,1,Saints,7.0,2023,94
Demario Davis,LB,0,0%,41,73%,0,0%,1,Saints,7.0,2023,94
Nathan Shepherd,DT,0,0%,29,52%,5,16%,1,Saints,7.0,2023,94
Bryan Bresee,DT,0,0%,26,46%,6,19%,1,Saints,7.0,2023,94
Zack Baun,LB,0,0%,20,36%,27,84%,1,Saints,7.0,2023,94
Malcolm Roach,DT,0,0%,16,29%,5,16%,1,Saints,7.0,2023,94
Jordan Howden,SS,0,0%,15,27%,23,72%,1,Saints,7.0,2023,94
Tanoh Kpassagnon,DE,0,0%,12,21%,5,16%,1,Saints,7.0,2023,94
Ugo Amadi,FS,0,0%,5,9%,11,34%,1,Saints,7.0,2023,94
Isaiah Foskey,DE,0,0%,2,4%,20,63%,1,Saints,7.0,2023,94
Lonnie Johnson Jr.,CB,0,0%,0,0%,26,81%,1,Saints,7.0,2023,94
D'Marco Jackson,LB,0,0%,0,0%,26,81%,1,Saints,7.0,2023,94
Isaac Yiadom,CB,0,0%,0,0%,26,81%,1,Saints,7.0,2023,94
Nephi Sewell,LB,0,0%,0,0%,21,66%,1,Saints,7.0,2023,94
Ty Summers,LB,0,0%,0,0%,21,66%,1,Saints,7.0,2023,94
Blake Grupe,K,0,0%,0,0%,11,34%,1,Saints,7.0,2023,94
Lou Hedley,P,0,0%,0,0%,9,28%,1,Saints,7.0,2023,94
Zach Wood,LS,0,0%,0,0%,9,28%,1,Saints,7.0,2023,94
Tommy Kraemer,G,0,0%,0,0%,5,16%,1,Saints,7.0,2023,94
