Player,Tm,Cmp,Att,Yds,1D,1D%,IAY,IAY/PA,CAY,CAY/Cmp,CAY/PA,YAC,YAC/Cmp,Drops,Drop%,BadTh,Bad%,Sk,Bltz,Hrry,Hits,Prss,Prss%,Scrm,Yds/Scr,week,year,game_id
Joshua Dobbs,ARI,19,33,146,7.0,18.9,232,7.0,86,4.5,2.6,60,3.2,2,6.1%,6,18.2%,4,5,0,3,7,18.4%,1,5.0,7.0,2023,102
Clayton Tune,ARI,1,1,4,,,4,4.0,4,4.0,4.0,0,0.0,0,0.0%,0,0.0%,0,0,0,0,0,0.0%,0,,7.0,2023,102
Geno Smith,SEA,18,24,219,11.0,42.3,229,9.5,176,9.8,7.3,43,2.4,3,12.5%,0,0.0%,2,6,1,0,3,10.7%,2,5.0,7.0,2023,102
