Player,Pos,home_team,team,week,year,game_id
Tyson Bagent,QB,1,Bears,7.0,2023,98
D'Onta Foreman,RB,1,Bears,7.0,2023,98
D.J. Moore,WR,1,Bears,7.0,2023,98
Darnell Mooney,WR,1,Bears,7.0,2023,98
Robert Tonyan,TE,1,Bears,7.0,2023,98
Cole Kmet,TE,1,Bears,7.0,2023,98
Darnell Wright,OL,1,Bears,7.0,2023,98
Larry Borom,OL,1,Bears,7.0,2023,98
Cody Whitehair,OL,1,Bears,7.0,2023,98
Lucas Patrick,OL,1,Bears,7.0,2023,98
Teven Jenkins,OL,1,Bears,7.0,2023,98
Justin Jones,DL,1,Bears,7.0,2023,98
DeMarcus Walker,DL,1,Bears,7.0,2023,98
Yannick Ngakoue,DL,1,Bears,7.0,2023,98
Andrew Billings,DL,1,Bears,7.0,2023,98
T.J. Edwards,LB,1,Bears,7.0,2023,98
Tremaine Edmunds,LB,1,Bears,7.0,2023,98
Jaylon Johnson,DB,1,Bears,7.0,2023,98
Elijah Hicks,DB,1,Bears,7.0,2023,98
Kyler Gordon,DB,1,Bears,7.0,2023,98
Tyrique Stevenson,DB,1,Bears,7.0,2023,98
Jaquan Brisker,DB,1,Bears,7.0,2023,98
