Player,Pos,home_team,team,week,year,game_id
Brock Purdy,QB,0,49ers,7.0,2023,106
Christian McCaffrey,RB,0,49ers,7.0,2023,106
Brandon Aiyuk,WR,0,49ers,7.0,2023,106
Jauan Jennings,WR,0,49ers,7.0,2023,106
Charlie Woerner,TE,0,49ers,7.0,2023,106
George Kittle,TE,0,49ers,7.0,2023,106
Aaron Banks,OL,0,49ers,7.0,2023,106
Jake Brendel,OL,0,49ers,7.0,2023,106
Spencer Burford,OL,0,49ers,7.0,2023,106
Jaylon Moore,OL,0,49ers,7.0,2023,106
Colton McKivitz,OL,0,49ers,7.0,2023,106
Arik Armstead,DL,0,49ers,7.0,2023,106
Javon Hargrave,DL,0,49ers,7.0,2023,106
Clelin Ferrell,DL,0,49ers,7.0,2023,106
Nick Bosa,DL,0,49ers,7.0,2023,106
Dre Greenlaw,LB,0,49ers,7.0,2023,106
Oren Burks,LB,0,49ers,7.0,2023,106
Fred Warner,LB,0,49ers,7.0,2023,106
Charvarius Ward,CB,0,49ers,7.0,2023,106
Deommodore Lenoir,DB,0,49ers,7.0,2023,106
Talanoa Hufanga,S,0,49ers,7.0,2023,106
Tashaun Gipson,S,0,49ers,7.0,2023,106
