Player,Pos,home_team,team,week,year,game_id
Baker Mayfield,QB,1,Buccaneers,7.0,2023,96
Rachaad White,RB,1,Buccaneers,7.0,2023,96
Mike Evans,WR,1,Buccaneers,7.0,2023,96
Chris Godwin,WR,1,Buccaneers,7.0,2023,96
Cade Otton,TE,1,Buccaneers,7.0,2023,96
Ko Kieft,TE,1,Buccaneers,7.0,2023,96
Matt Feiler,OL,1,Buccaneers,7.0,2023,96
Robert Hainsey,OL,1,Buccaneers,7.0,2023,96
Tristan Wirfs,T,1,Buccaneers,7.0,2023,96
Luke Goedeke,G,1,Buccaneers,7.0,2023,96
Cody Mauch,G,1,Buccaneers,7.0,2023,96
Logan Hall,DL,1,Buccaneers,7.0,2023,96
Calijah Kancey,DL,1,Buccaneers,7.0,2023,96
Vita Vea,DL,1,Buccaneers,7.0,2023,96
Joe Tryon-Shoyinka,OLB,1,Buccaneers,7.0,2023,96
Shaquil Barrett,OLB,1,Buccaneers,7.0,2023,96
Lavonte David,LB,1,Buccaneers,7.0,2023,96
Devin White,LB,1,Buccaneers,7.0,2023,96
Jamel Dean,CB,1,Buccaneers,7.0,2023,96
Carlton Davis,CB,1,Buccaneers,7.0,2023,96
Ryan Neal,S,1,Buccaneers,7.0,2023,96
Antoine Winfield Jr.,S,1,Buccaneers,7.0,2023,96
