#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,12:22,JAX 14,6,3:03,19,Punt,1,Jaguars,11.0,2023,155
2,1,7:41,JAX 43,8,4:43,57,Touchdown,1,Jaguars,11.0,2023,155
3,2,8:59,JAX 11,11,6:16,77,Field Goal,1,Jaguars,11.0,2023,155
4,2,1:48,JAX 29,11,1:34,65,Field Goal,1,Jaguars,11.0,2023,155
5,3,15:00,JAX 27,9,5:48,73,Touchdown,1,Jaguars,11.0,2023,155
6,3,6:51,JAX 20,6,3:29,80,Touchdown,1,Jaguars,11.0,2023,155
7,4,15:00,JAX 25,3,2:06,5,Punt,1,Jaguars,11.0,2023,155
8,4,12:54,TEN 36,9,5:26,36,Touchdown,1,Jaguars,11.0,2023,155
9,4,4:28,TEN 46,8,4:01,18,Downs,1,Jaguars,11.0,2023,155
