Player,Tm,Receiving Tgt,Receiving Rec,Receiving Yds,Receiving TD,Receiving Lng,week,year,game_id
Baker Mayfield,TAM,0,0,0,0,0,11.0,2023,160
Rachaad White,TAM,7,6,28,0,11,11.0,2023,160
Deven Thompkins,TAM,1,0,0,0,0,11.0,2023,160
Chase Edmonds,TAM,1,1,11,0,11,11.0,2023,160
Trey Palmer,TAM,6,4,22,0,17,11.0,2023,160
Cade Otton,TAM,5,4,49,0,27,11.0,2023,160
Mike Evans,TAM,12,5,43,1,13,11.0,2023,160
Rakim Jarrett,TAM,2,1,41,0,41,11.0,2023,160
Chris Godwin,TAM,7,6,39,0,11,11.0,2023,160
Payne Durham,TAM,2,2,13,0,8,11.0,2023,160
Brock Purdy,SFO,0,0,0,0,0,11.0,2023,160
Christian McCaffrey,SFO,5,5,25,1,11,11.0,2023,160
Elijah Mitchell,SFO,0,0,0,0,0,11.0,2023,160
Brandon Aiyuk,SFO,6,5,156,1,76,11.0,2023,160
George Kittle,SFO,9,8,89,1,24,11.0,2023,160
Jauan Jennings,SFO,1,0,0,0,0,11.0,2023,160
Deebo Samuel,SFO,4,3,63,0,40,11.0,2023,160
