Player,Tm,Rushing Att,Rushing Yds,Rushing TD,Rushing Lng,week,year,game_id
Justin Herbert,LAC,8,73,0,28,11.0,2023,154
Austin Ekeler,LAC,10,64,0,37,11.0,2023,154
Joshua Kelley,LAC,6,13,0,7,11.0,2023,154
Keenan Allen,LAC,0,0,0,0,11.0,2023,154
Donald Parham,LAC,0,0,0,0,11.0,2023,154
Stone Smartt,LAC,0,0,0,0,11.0,2023,154
Quentin Johnston,LAC,0,0,0,0,11.0,2023,154
Alex Erickson,LAC,0,0,0,0,11.0,2023,154
Derius Davis,LAC,0,0,0,0,11.0,2023,154
Jordan Love,GNB,3,0,0,1,11.0,2023,154
Jayden Reed,GNB,3,46,1,32,11.0,2023,154
AJ Dillon,GNB,14,29,0,6,11.0,2023,154
Aaron Jones,GNB,4,14,0,9,11.0,2023,154
Emanuel Wilson,GNB,3,12,0,5,11.0,2023,154
Christian Watson,GNB,1,1,0,1,11.0,2023,154
Dontayvion Wicks,GNB,0,0,0,0,11.0,2023,154
Romeo Doubs,GNB,0,0,0,0,11.0,2023,154
Tucker Kraft,GNB,0,0,0,0,11.0,2023,154
Luke Musgrave,GNB,0,0,0,0,11.0,2023,154
Malik Heath,GNB,0,0,0,0,11.0,2023,154
