#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,BAL 25,9,4:58,75,Touchdown,1,Ravens,11.0,2023,151
2,1,7:32,BAL 25,3,1:47,-8,Punt,1,Ravens,11.0,2023,151
3,1,4:10,BAL 31,3,1:36,6,Punt,1,Ravens,11.0,2023,151
4,2,14:55,BAL 43,4,1:44,10,Punt,1,Ravens,11.0,2023,151
5,2,5:49,BAL 25,7,3:29,75,Touchdown,1,Ravens,11.0,2023,151
6,2,1:30,BAL 20,7,1:07,80,Touchdown,1,Ravens,11.0,2023,151
7,3,9:56,BAL 25,10,5:54,68,Field Goal,1,Ravens,11.0,2023,151
8,3,2:11,BAL 44,5,1:45,27,Field Goal,1,Ravens,11.0,2023,151
9,4,14:06,BAL 35,6,3:33,17,Punt,1,Ravens,11.0,2023,151
10,4,8:25,BAL 32,6,3:36,68,Touchdown,1,Ravens,11.0,2023,151
11,4,1:08,CIN 42,2,1:08,4,End of Game,1,Ravens,11.0,2023,151
