Player,Pos,home_team,team,week,year,game_id
C.J. Stroud,QB,1,Texans,11.0,2023,158
Devin Singletary,RB,1,Texans,11.0,2023,158
Andrew Beck,FB,1,Texans,11.0,2023,158
Robert Woods,WR,1,Texans,11.0,2023,158
Tank Dell,WR,1,Texans,11.0,2023,158
Dalton Schultz,TE,1,Texans,11.0,2023,158
Michael Deiter,OL,1,Texans,11.0,2023,158
George Fant,T,1,Texans,11.0,2023,158
Laremy Tunsil,T,1,Texans,11.0,2023,158
Tytus Howard,T,1,Texans,11.0,2023,158
Shaq Mason,G,1,Texans,11.0,2023,158
Will Anderson,DE,1,Texans,11.0,2023,158
Jonathan Greenard,DE,1,Texans,11.0,2023,158
Sheldon Rankins,DT,1,Texans,11.0,2023,158
Maliek Collins,DT,1,Texans,11.0,2023,158
Blake Cashman,LB,1,Texans,11.0,2023,158
Christian Harris,LB,1,Texans,11.0,2023,158
Steven Nelson,CB,1,Texans,11.0,2023,158
Derek Stingley Jr.,CB,1,Texans,11.0,2023,158
Tavierre Thomas,CB,1,Texans,11.0,2023,158
DeAndre Houston-Carson,DB,1,Texans,11.0,2023,158
Jalen Pitre,S,1,Texans,11.0,2023,158
