Player,Pos,Off. Num,Off. Pct,Def. Num,Def. Pct,ST Num,ST Pct,home_team,team,week,year,game_id
Wyatt Teller,G,75,100%,0,0%,3,10%,1,Browns,11.0,2023,153
Joel Bitonio,G,75,100%,0,0%,3,10%,1,Browns,11.0,2023,153
Geron Christian,T,75,100%,0,0%,3,10%,1,Browns,11.0,2023,153
Dorian Thompson-Robinson,QB,75,100%,0,0%,0,0%,1,Browns,11.0,2023,153
Ethan Pocic,C,75,100%,0,0%,0,0%,1,Browns,11.0,2023,153
Amari Cooper,WR,67,89%,0,0%,0,0%,1,Browns,11.0,2023,153
David Njoku,TE,67,89%,0,0%,0,0%,1,Browns,11.0,2023,153
Cedric Tillman,WR,66,88%,0,0%,1,3%,1,Browns,11.0,2023,153
Elijah Moore,WR,53,71%,0,0%,0,0%,1,Browns,11.0,2023,153
James Hudson,T,45,60%,0,0%,3,10%,1,Browns,11.0,2023,153
Jerome Ford,RB,37,49%,0,0%,0,0%,1,Browns,11.0,2023,153
Kareem Hunt,RB,33,44%,0,0%,0,0%,1,Browns,11.0,2023,153
Dawand Jones,T,30,40%,0,0%,0,0%,1,Browns,11.0,2023,153
Harrison Bryant,TE,24,32%,0,0%,14,48%,1,Browns,11.0,2023,153
Jordan Akins,TE,15,20%,0,0%,12,41%,1,Browns,11.0,2023,153
Nick Harris,C,7,9%,0,0%,0,0%,1,Browns,11.0,2023,153
Pierre Strong,RB,3,4%,0,0%,21,72%,1,Browns,11.0,2023,153
David Bell,WR,2,3%,0,0%,3,10%,1,Browns,11.0,2023,153
Michael Dunn,G,1,1%,0,0%,3,10%,1,Browns,11.0,2023,153
Grant Delpit,SS,0,0%,58,100%,9,31%,1,Browns,11.0,2023,153
Martin Emerson,CB,0,0%,56,97%,7,24%,1,Browns,11.0,2023,153
Denzel Ward,CB,0,0%,56,97%,2,7%,1,Browns,11.0,2023,153
Greg Newsome II,CB,0,0%,54,93%,5,17%,1,Browns,11.0,2023,153
Sione Takitaki,LB,0,0%,51,88%,5,17%,1,Browns,11.0,2023,153
Myles Garrett,DE,0,0%,49,84%,3,10%,1,Browns,11.0,2023,153
Jeremiah Owusu-Koramoah,LB,0,0%,46,79%,11,38%,1,Browns,11.0,2023,153
Rodney McLeod,FS,0,0%,46,79%,9,31%,1,Browns,11.0,2023,153
Dalvin Tomlinson,DT,0,0%,41,71%,5,17%,1,Browns,11.0,2023,153
Ogbonnia Okoronkwo,DE,0,0%,33,57%,4,14%,1,Browns,11.0,2023,153
Za'Darius Smith,DE,0,0%,28,48%,3,10%,1,Browns,11.0,2023,153
Jordan Elliott,DT,0,0%,25,43%,5,17%,1,Browns,11.0,2023,153
Shelby Harris,DT,0,0%,23,40%,5,17%,1,Browns,11.0,2023,153
Maurice Hurst Jr.,DT,0,0%,22,38%,2,7%,1,Browns,11.0,2023,153
Alex Wright,DE,0,0%,19,33%,0,0%,1,Browns,11.0,2023,153
Ronnie Hickman,SS,0,0%,13,22%,5,17%,1,Browns,11.0,2023,153
Anthony Walker,LB,0,0%,8,14%,4,14%,1,Browns,11.0,2023,153
Tony Fields,LB,0,0%,4,7%,21,72%,1,Browns,11.0,2023,153
D'Anthony Bell,SS,0,0%,3,5%,23,79%,1,Browns,11.0,2023,153
Mike Ford,CB,0,0%,3,5%,23,79%,1,Browns,11.0,2023,153
Matthew Adams,LB,0,0%,0,0%,25,86%,1,Browns,11.0,2023,153
Mohamoud Diabate,LB,0,0%,0,0%,20,69%,1,Browns,11.0,2023,153
Kahlef Hailassie,CB,0,0%,0,0%,13,45%,1,Browns,11.0,2023,153
James Proche,WR,0,0%,0,0%,12,41%,1,Browns,11.0,2023,153
Corey Bojorquez,P,0,0%,0,0%,11,38%,1,Browns,11.0,2023,153
Charley Hughlett,LS,0,0%,0,0%,11,38%,1,Browns,11.0,2023,153
Dustin Hopkins,K,0,0%,0,0%,7,24%,1,Browns,11.0,2023,153
Leroy Watson,T,0,0%,0,0%,3,10%,1,Browns,11.0,2023,153
