#,Quarter,Time,LOS,Plays,Length,Net Yds,Result,home_team,team,week,year,game_id
1,1,15:00,MIN 25,3,1:30,9,Fumble,0,Vikings,11.0,2023,163
2,1,10:28,MIN 25,6,3:45,28,Punt,0,Vikings,11.0,2023,163
3,1,5:01,MIN 35,10,5:08,65,Touchdown,0,Vikings,11.0,2023,163
4,2,13:17,MIN 29,9,5:08,55,Field Goal,0,Vikings,11.0,2023,163
5,2,4:08,MIN 25,6,2:57,27,Punt,0,Vikings,11.0,2023,163
6,3,12:33,MIN 31,9,4:38,69,Touchdown,0,Vikings,11.0,2023,163
7,3,6:23,MIN 20,6,3:35,46,Fumble,0,Vikings,11.0,2023,163
8,4,12:40,MIN 25,1,0:10,-10,Interception,0,Vikings,11.0,2023,163
9,4,10:37,MIN 25,14,7:20,63,Field Goal,0,Vikings,11.0,2023,163
10,4,1:03,MIN 25,8,0:47,-4,Downs,0,Vikings,11.0,2023,163
