Quarter,Time,Down,ToGo,Location,CIN,BAL,Detail,EPB,EPA,week,year,game_id
1.0,7:32,1.0,10.0,BAL 25,3.0,7.0,Lamar Jackson pass incomplete deep middle intended for Odell Beckham,0.61,0.06,11.0,2023,151
1.0,7:26,2.0,10.0,BAL 25,3.0,7.0,Keaton Mitchell right guard for -4 yards (tackle by Trey Hendrickson),0.06,-1.15,11.0,2023,151
1.0,6:48,3.0,14.0,BAL 21,3.0,7.0,"Penalty on CIN: Defensive Too Many Men on Field, 5 yards (accepted) (no play)",-1.15,-0.49,11.0,2023,151
1.0,6:28,3.0,9.0,BAL 26,3.0,7.0,Lamar Jackson sacked by Trey Hendrickson for -9 yards,-0.49,-2.32,11.0,2023,151
1.0,5:56,4.0,18.0,BAL 17,3.0,7.0,"Jordan Stout punts 50 yards, returned by Charlie Jones for 5 yards (tackle by Daryl Worley)",-2.32,-1.47,11.0,2023,151
1.0,5:45,1.0,10.0,CIN 38,3.0,7.0,Joe Mixon right end for no gain (tackle by Malik Harrison),1.47,0.92,11.0,2023,151
1.0,5:00,,,,,,Timeout #2 by Cincinnati Bengals,,,11.0,2023,151
1.0,5:00,2.0,10.0,CIN 38,3.0,7.0,Joe Burrow pass incomplete short left intended for Ja'Marr Chase (defended by Kyle Hamilton),0.92,0.23,11.0,2023,151
1.0,4:54,3.0,10.0,CIN 38,3.0,7.0,Joe Burrow sacked by Jadeveon Clowney for -7 yards,0.23,-1.31,11.0,2023,151
1.0,4:17,4.0,17.0,CIN 31,3.0,7.0,"Brad Robbins punts 38 yards, fair catch by Devin Duvernay at BAL-31",-1.31,-1.0,11.0,2023,151
1.0,4:10,1.0,10.0,BAL 31,3.0,7.0,Gus Edwards left end for 2 yards (tackle by Jordan Battle),1.0,0.73,11.0,2023,151
1.0,3:40,2.0,8.0,BAL 33,3.0,7.0,Lamar Jackson pass complete short left to Gus Edwards for 4 yards (tackle by Jordan Battle),0.73,0.56,11.0,2023,151
1.0,2:58,3.0,4.0,BAL 37,3.0,7.0,Lamar Jackson pass incomplete short right,0.56,-0.91,11.0,2023,151
1.0,2:47,4.0,4.0,BAL 37,3.0,7.0,"Jordan Stout punts 56 yards, returned by Charlie Jones for 20 yards (tackle by Charlie Kolar). Penalty on Justice Hill: Personal Foul / Defense, 15 yards (accepted)",-0.91,-1.73,11.0,2023,151
1.0,2:34,1.0,10.0,CIN 42,3.0,7.0,Joe Burrow pass incomplete short middle intended for Tyler Boyd (defended by Marcus Williams),1.73,1.19,11.0,2023,151
1.0,2:30,2.0,10.0,CIN 42,3.0,7.0,Joe Mixon up the middle for 14 yards (tackle by Marcus Williams and Geno Stone),1.19,2.65,11.0,2023,151
1.0,1:50,1.0,10.0,BAL 44,3.0,7.0,Joe Burrow pass complete short middle to Ja'Marr Chase for 10 yards (tackle by Patrick Queen),2.65,3.31,11.0,2023,151
1.0,1:11,1.0,10.0,BAL 34,3.0,7.0,Joe Burrow sacked by Tavius Robinson for -7 yards,3.31,1.83,11.0,2023,151
1.0,0:30,2.0,17.0,BAL 41,3.0,7.0,Joe Burrow pass incomplete deep right intended for Ja'Marr Chase,1.83,1.16,11.0,2023,151
1.0,0:25,3.0,17.0,BAL 41,3.0,7.0,Joe Burrow pass complete short right to Drew Sample for 6 yards (tackle by Patrick Queen and Roquan Smith),1.16,0.97,11.0,2023,151
2.0,15:00,4.0,11.0,BAL 35,3.0,7.0,Evan McPherson 53 yard field goal no good,0.97,-1.8,11.0,2023,151
2.0,14:55,1.0,10.0,BAL 43,3.0,7.0,Keaton Mitchell left tackle for 1 yard (tackle by B.J. Hill and Logan Wilson),1.8,1.39,11.0,2023,151
2.0,14:19,2.0,9.0,BAL 44,3.0,7.0,"Lamar Jackson pass incomplete short middle intended for Isaiah Likely. Penalty on Daxton Hill: Defensive Pass Interference, 7 yards (accepted) (no play)",1.39,2.32,11.0,2023,151
2.0,14:16,1.0,10.0,CIN 49,3.0,7.0,Lamar Jackson pass incomplete deep right intended for Rashod Bateman (defended by Cam Taylor-Britt),2.32,1.78,11.0,2023,151
2.0,14:10,2.0,10.0,CIN 49,3.0,7.0,Lamar Jackson scrambles right guard for 2 yards (tackle by Mike Hilton),1.78,1.36,11.0,2023,151
2.0,13:26,3.0,8.0,CIN 47,3.0,7.0,Lamar Jackson pass incomplete short right,1.36,0.13,11.0,2023,151
2.0,13:19,4.0,8.0,CIN 47,3.0,7.0,"Jordan Stout punts 28 yards, returned by Charlie Jones for -1 yards (tackle by Isaiah Likely)",0.13,-0.04,11.0,2023,151
2.0,13:11,1.0,10.0,CIN 18,3.0,7.0,Joe Mixon up the middle for 6 yards (tackle by Patrick Queen and Roquan Smith),0.04,0.41,11.0,2023,151
2.0,12:34,2.0,4.0,CIN 24,3.0,7.0,Joe Burrow pass incomplete short right intended for Irv Smith,0.41,-0.4,11.0,2023,151
2.0,12:27,3.0,4.0,CIN 24,3.0,7.0,Joe Burrow pass complete deep right to Tanner Hudson for 21 yards (tackle by Patrick Queen),-0.4,1.93,11.0,2023,151
2.0,11:48,1.0,10.0,CIN 45,3.0,7.0,Joe Mixon up the middle for 3 yards (tackle by Roquan Smith),1.93,1.79,11.0,2023,151
2.0,11:05,2.0,7.0,CIN 48,3.0,7.0,Joe Burrow pass complete short middle to Drew Sample for 13 yards (tackle by Marcus Williams),1.79,2.98,11.0,2023,151
2.0,10:25,1.0,10.0,BAL 39,3.0,7.0,Joe Mixon up the middle for 6 yards (tackle by Roquan Smith and Tavius Robinson),2.98,3.25,11.0,2023,151
2.0,9:37,2.0,4.0,BAL 33,3.0,7.0,"Penalty on CIN: Delay of Game, 5 yards (accepted) (no play)",3.25,2.58,11.0,2023,151
2.0,9:13,2.0,9.0,BAL 38,3.0,7.0,Joe Burrow pass complete short right to Tyler Boyd for 5 yards (tackle by Brent Urban),2.58,2.54,11.0,2023,151
2.0,8:33,3.0,4.0,BAL 33,3.0,7.0,Joe Burrow pass complete short middle to Tyler Boyd for 13 yards (tackle by Rock Ya-Sin),2.54,4.24,11.0,2023,151
2.0,7:58,1.0,10.0,BAL 20,3.0,7.0,Joe Burrow pass complete short left to Joe Mixon for 9 yards (tackle by Marcus Williams),4.24,5.26,11.0,2023,151
2.0,7:24,2.0,1.0,BAL 11,3.0,7.0,Joe Mixon left guard for 3 yards (tackle by Brent Urban),5.26,5.37,11.0,2023,151
2.0,6:48,1.0,8.0,BAL 8,3.0,7.0,"Penalty on Cordell Volson: False Start, 5 yards (accepted) (no play)",5.37,4.53,11.0,2023,151
2.0,6:28,1.0,13.0,BAL 13,3.0,7.0,Joe Burrow pass complete short left to Joe Mixon for 9 yards (tackle by Patrick Queen),4.53,5.34,11.0,2023,151
2.0,5:53,2.0,4.0,BAL 4,9.0,7.0,"Joe Burrow pass complete short right to Joe Mixon for 4 yards, touchdown",5.34,7.0,11.0,2023,151
2.0,5:49,,,BAL 15,10.0,7.0,Evan McPherson kicks extra point good,0.0,0.0,11.0,2023,151
2.0,5:49,,,CIN 35,10.0,7.0,"Evan McPherson kicks off 65 yards, touchback.",0.0,0.61,11.0,2023,151
2.0,5:49,1.0,10.0,BAL 25,10.0,7.0,Zay Flowers right end for 7 yards (tackle by Cam Taylor-Britt),0.61,1.01,11.0,2023,151
2.0,5:15,2.0,3.0,BAL 32,10.0,7.0,"Lamar Jackson pass complete short left to Zay Flowers for 4 yards, touchdown. Penalty on Odell Beckham: Offensive Holding, 10 yards (accepted)",1.01,0.2,11.0,2023,151
2.0,5:04,2.0,9.0,BAL 26,10.0,7.0,Lamar Jackson pass complete short left to Gus Edwards for 4 yards (tackle by Chidobe Awuzie),0.2,0.04,11.0,2023,151
2.0,4:32,3.0,5.0,BAL 30,10.0,7.0,Lamar Jackson pass complete short middle to Odell Beckham for 29 yards (tackle by Jordan Battle),0.04,2.85,11.0,2023,151
2.0,3:54,1.0,10.0,CIN 41,10.0,7.0,Lamar Jackson sacked by Mike Hilton for -2 yards,2.85,2.04,11.0,2023,151
2.0,3:09,2.0,12.0,CIN 43,10.0,7.0,Lamar Jackson pass complete short middle to Justice Hill for 6 yards (tackle by Jordan Battle and Germaine Pratt),2.04,2.15,11.0,2023,151
2.0,2:29,3.0,6.0,CIN 37,10.0,13.0,"Lamar Jackson pass complete short middle to Nelson Agholor for 37 yards, touchdown. Penalty on Cam Taylor-Britt: Illegal Use of Hands / Defense, 5 yards (declined)",2.15,7.0,11.0,2023,151
2.0,2:21,,,CIN 15,10.0,14.0,Justin Tucker kicks extra point good,0.0,0.0,11.0,2023,151
2.0,2:20,,,BAL 35,10.0,14.0,"Justin Tucker kicks off 65 yards, touchback.",0.0,0.61,11.0,2023,151
2.0,2:20,1.0,10.0,CIN 25,10.0,14.0,Jake Browning pass complete short middle to Trenton Irwin for 12 yards (tackle by Marcus Williams),0.61,1.4,11.0,2023,151
2.0,2:00,1.0,10.0,CIN 37,10.0,14.0,"Joe Mixon left end for 3 yards (tackle by Patrick Queen). Penalty on Odafe Oweh: Illegal Use of Hands / Defense, 5 yards (accepted)",1.4,1.93,11.0,2023,151
2.0,1:54,1.0,10.0,CIN 45,10.0,14.0,Jake Browning pass incomplete short left intended for Ja'Marr Chase,1.93,1.38,11.0,2023,151
2.0,1:50,2.0,10.0,CIN 45,10.0,14.0,Jake Browning pass complete short left to Joe Mixon for 7 yards (tackle by Marcus Williams and Jadeveon Clowney),1.38,1.62,11.0,2023,151
2.0,1:43,3.0,3.0,BAL 48,10.0,14.0,"Jake Browning pass complete to Trenton Irwin for 10 yards (tackle by Arthur Maulet) Replay Assistant challenged the pass completion ruling, and the original play was overturned. Jake Browning pass incomplete short middle intended for Trenton Irwin",1.62,0.07,11.0,2023,151
2.0,1:38,4.0,3.0,BAL 48,10.0,14.0,"Penalty on CIN: Delay of Game, 5 yards (accepted) (no play)",0.07,-0.26,11.0,2023,151
2.0,1:38,4.0,8.0,CIN 47,10.0,14.0,"Brad Robbins punts 53 yards, touchback.",-0.26,-0.28,11.0,2023,151
2.0,1:30,1.0,10.0,BAL 20,10.0,14.0,Lamar Jackson pass incomplete short right,0.28,-0.27,11.0,2023,151
2.0,1:24,2.0,10.0,BAL 20,10.0,14.0,Lamar Jackson pass incomplete short left intended for Isaiah Likely,-0.27,-0.96,11.0,2023,151
2.0,1:18,3.0,10.0,BAL 20,10.0,14.0,"Lamar Jackson pass incomplete deep left intended for Nelson Agholor. Penalty on Chidobe Awuzie: Defensive Pass Interference, 13 yards (accepted) (no play)",-0.96,1.14,11.0,2023,151
2.0,1:13,1.0,10.0,BAL 33,10.0,14.0,Lamar Jackson pass complete short left to Odell Beckham for 15 yards (tackle by Chidobe Awuzie),1.14,2.13,11.0,2023,151
2.0,1:00,,,,,,Timeout #3 by Cincinnati Bengals,,,11.0,2023,151
2.0,1:00,1.0,10.0,BAL 48,10.0,14.0,"Lamar Jackson pass complete short left to Isaiah Likely for no gain. Penalty on John Simpson: Offensive Holding, 10 yards (accepted) (no play)",2.13,1.47,11.0,2023,151
2.0,0:54,1.0,20.0,BAL 38,10.0,14.0,"Lamar Jackson pass incomplete deep left intended for Zay Flowers. Penalty on DJ Turner: Defensive Pass Interference, 28 yards (accepted) (no play)",1.47,3.31,11.0,2023,151
2.0,0:49,1.0,10.0,CIN 34,10.0,14.0,Lamar Jackson pass complete short left to Odell Beckham for 21 yards (tackle by Mike Hilton),3.31,4.71,11.0,2023,151
2.0,0:41,1.0,10.0,CIN 13,10.0,14.0,Lamar Jackson scrambles right end for 3 yards (tackle by Myles Murphy),4.71,4.58,11.0,2023,151
2.0,0:34,2.0,7.0,CIN 10,10.0,14.0,Lamar Jackson pass incomplete short left intended for Odell Beckham,4.58,3.65,11.0,2023,151
2.0,0:28,3.0,7.0,CIN 10,10.0,20.0,"Lamar Jackson pass complete short left to Rashod Bateman for 10 yards, touchdown",3.65,7.0,11.0,2023,151
2.0,0:23,,,CIN 15,10.0,21.0,Justin Tucker kicks extra point good,0.0,0.0,11.0,2023,151
2.0,0:23,,,BAL 35,10.0,21.0,"Justin Tucker kicks off 65 yards, touchback.",0.0,0.61,11.0,2023,151
2.0,0:23,1.0,10.0,CIN 25,10.0,21.0,Joe Mixon left guard for 2 yards (tackle by Justin Madubuike and Roquan Smith),0.61,0.33,11.0,2023,151
3.0,15:00,,,BAL 35,10.0,21.0,"Justin Tucker kicks off 65 yards, touchback.",0.0,0.61,11.0,2023,151
3.0,15:00,1.0,10.0,CIN 25,10.0,21.0,Joe Mixon left guard for 2 yards (tackle by Marcus Williams and Roquan Smith),0.61,0.33,11.0,2023,151
3.0,14:23,2.0,8.0,CIN 27,10.0,21.0,Joe Mixon right tackle for 8 yards (tackle by Roquan Smith and Geno Stone),0.33,1.27,11.0,2023,151
3.0,13:46,1.0,10.0,CIN 35,10.0,21.0,Joe Mixon left guard for 4 yards (tackle by Roquan Smith),1.27,1.26,11.0,2023,151
3.0,13:06,2.0,6.0,CIN 39,10.0,21.0,Jake Browning pass complete short middle to Trenton Irwin for 14 yards (tackle by Patrick Queen),1.26,2.46,11.0,2023,151
3.0,12:24,1.0,10.0,BAL 47,10.0,21.0,Jake Browning scrambles right end for 5 yards (tackle by Kyle Hamilton),2.46,2.59,11.0,2023,151
3.0,11:32,2.0,5.0,BAL 42,10.0,21.0,Jake Browning pass incomplete deep left intended for Shedrick Jackson (defended by Ronald Darby),2.59,1.88,11.0,2023,151
3.0,11:26,3.0,5.0,BAL 42,10.0,21.0,"Penalty on CIN: Delay of Game, 5 yards (accepted) (no play)",1.88,1.22,11.0,2023,151
3.0,11:26,3.0,10.0,BAL 47,10.0,21.0,"Jake Browning pass incomplete deep left intended for Trenton Irwin. Penalty on Rock Ya-Sin: Defensive Pass Interference, 34 yards (accepted) (no play)",1.22,4.71,11.0,2023,151
3.0,11:20,1.0,10.0,BAL 13,10.0,21.0,Joe Mixon up the middle for 2 yards (tackle by Justin Madubuike and Patrick Queen),4.71,4.39,11.0,2023,151
3.0,10:43,2.0,8.0,BAL 11,10.0,21.0,Jake Browning scrambles left end for 3 yards (tackle by Patrick Queen),4.39,4.1,11.0,2023,151
3.0,10:02,3.0,5.0,BAL 8,10.0,21.0,Jake Browning pass incomplete short right intended for Trenton Irwin (defended by Ronald Darby),4.1,2.97,11.0,2023,151
3.0,9:59,4.0,5.0,BAL 8,13.0,21.0,Evan McPherson 26 yard field goal good,2.97,3.0,11.0,2023,151
3.0,9:56,,,CIN 35,13.0,21.0,"Evan McPherson kicks off 65 yards, touchback.",0.0,0.61,11.0,2023,151
3.0,9:56,1.0,10.0,BAL 25,13.0,21.0,Gus Edwards left guard for 26 yards (tackle by Jordan Battle),0.61,2.32,11.0,2023,151
3.0,9:14,1.0,10.0,CIN 49,13.0,21.0,Lamar Jackson pass complete short right to Charlie Kolar for 13 yards (tackle by Logan Wilson),2.32,3.18,11.0,2023,151
3.0,8:47,1.0,10.0,CIN 36,13.0,21.0,Gus Edwards left guard for 7 yards (tackle by Cameron Sample),3.18,3.58,11.0,2023,151
3.0,8:10,2.0,3.0,CIN 29,13.0,21.0,Gus Edwards right guard for 4 yards (tackle by Cameron Sample),3.58,3.91,11.0,2023,151
3.0,7:27,1.0,10.0,CIN 25,13.0,21.0,Lamar Jackson pass complete short right to Keaton Mitchell for 8 yards (tackle by Chidobe Awuzie),3.91,4.55,11.0,2023,151
3.0,6:53,2.0,2.0,CIN 17,13.0,21.0,Lamar Jackson left end for 4 yards (tackle by Mike Hilton),4.55,4.71,11.0,2023,151
3.0,6:13,1.0,10.0,CIN 13,13.0,21.0,Keaton Mitchell right end for 3 yards (tackle by Daxton Hill),4.71,4.58,11.0,2023,151
3.0,5:36,2.0,7.0,CIN 10,13.0,21.0,Lamar Jackson sacked by DJ Turner for -5 yards,4.58,3.03,11.0,2023,151
3.0,4:49,3.0,12.0,CIN 15,13.0,21.0,Lamar Jackson left end for 8 yards (tackle by Jordan Battle),3.03,2.99,11.0,2023,151
3.0,4:05,4.0,4.0,CIN 7,13.0,24.0,Justin Tucker 25 yard field goal good,2.99,3.0,11.0,2023,151
3.0,4:02,,,BAL 35,13.0,24.0,"Justin Tucker kicks off 65 yards, touchback.",0.0,0.61,11.0,2023,151
3.0,4:02,1.0,10.0,CIN 25,13.0,24.0,Jake Browning pass complete short left to Ja'Marr Chase for no gain (tackle by Ronald Darby) (no play),0.61,0.28,11.0,2023,151
3.0,3:44,1.0,15.0,CIN 20,13.0,24.0,Jake Browning sacked by Odafe Oweh for -7 yards,0.28,-1.64,11.0,2023,151
3.0,3:03,2.0,22.0,CIN 13,13.0,24.0,Trayveon Williams up the middle for 5 yards (tackle by Roquan Smith),-1.64,-1.72,11.0,2023,151
3.0,2:25,3.0,17.0,CIN 18,13.0,24.0,Jake Browning pass incomplete deep left intended for Ja'Marr Chase (defended by Ronald Darby),-1.72,-2.24,11.0,2023,151
3.0,2:18,4.0,17.0,CIN 18,13.0,24.0,"Brad Robbins punts 38 yards, fair catch by Devin Duvernay at BAL-44",-2.24,-1.86,11.0,2023,151
3.0,2:11,1.0,10.0,BAL 44,13.0,24.0,Keaton Mitchell right guard for 21 yards (tackle by Daxton Hill),1.86,3.25,11.0,2023,151
3.0,1:29,1.0,10.0,CIN 35,13.0,24.0,Lamar Jackson pass complete short left to Zay Flowers for 6 yards (tackle by Logan Wilson),3.25,3.51,11.0,2023,151
3.0,0:49,2.0,4.0,CIN 29,13.0,24.0,Lamar Jackson pass incomplete deep right intended for Odell Beckham (defended by Chidobe Awuzie),3.51,2.81,11.0,2023,151
3.0,0:43,3.0,4.0,CIN 29,13.0,24.0,Lamar Jackson pass incomplete deep left intended for Zay Flowers,2.81,1.56,11.0,2023,151
3.0,0:30,4.0,4.0,CIN 29,13.0,27.0,Justin Tucker 47 yard field goal good,1.56,3.0,11.0,2023,151
3.0,0:26,,,BAL 35,13.0,27.0,"Justin Tucker kicks off 65 yards, touchback.",0.0,0.61,11.0,2023,151
3.0,0:26,1.0,10.0,CIN 25,13.0,27.0,Joe Mixon up the middle for no gain (tackle by Patrick Queen),0.61,0.06,11.0,2023,151
4.0,15:00,2.0,10.0,CIN 25,13.0,27.0,Jake Browning pass complete short left to Tanner Hudson for 2 yards (tackle by Jalyn Armour-Davis and Kyle Hamilton),0.06,-0.36,11.0,2023,151
4.0,14:17,3.0,8.0,CIN 27,13.0,27.0,Jake Browning pass incomplete short middle intended for Tyler Boyd (defended by Kyle Hamilton),-0.36,-1.57,11.0,2023,151
4.0,14:13,4.0,8.0,CIN 27,13.0,27.0,"Brad Robbins punts 38 yards, fair catch by Devin Duvernay at BAL-35",-1.57,-1.27,11.0,2023,151
4.0,14:06,1.0,10.0,BAL 35,13.0,27.0,Keaton Mitchell left tackle for 5 yards (tackle by Logan Wilson and Mike Hilton),1.27,1.4,11.0,2023,151
4.0,13:30,2.0,5.0,BAL 40,13.0,27.0,Keaton Mitchell right end for 3 yards (tackle by Logan Wilson and Akeem Davis-Gaither),1.4,1.09,11.0,2023,151
4.0,13:05,3.0,2.0,BAL 43,13.0,27.0,Keaton Mitchell left tackle for 5 yards (tackle by Germaine Pratt),1.09,2.13,11.0,2023,151
4.0,12:30,1.0,10.0,BAL 48,13.0,27.0,Lamar Jackson up the middle for 8 yards (tackle by Jordan Battle),2.13,2.66,11.0,2023,151
4.0,11:46,2.0,2.0,CIN 44,13.0,27.0,"Keaton Mitchell left tackle for no gain (tackle by Jordan Battle). Penalty on John Simpson: Offensive Holding, 11 yards (accepted) (no play)",2.66,1.18,11.0,2023,151
4.0,11:23,2.0,13.0,BAL 45,13.0,27.0,Lamar Jackson left end for 7 yards (tackle by Jordan Battle),1.18,1.42,11.0,2023,151
4.0,10:45,3.0,6.0,CIN 48,13.0,27.0,Lamar Jackson pass incomplete short left intended for Isaiah Likely,1.42,0.07,11.0,2023,151
4.0,10:40,4.0,6.0,CIN 48,13.0,27.0,"Jordan Stout punts 48 yards, touchback.",0.07,-0.28,11.0,2023,151
4.0,10:33,1.0,10.0,CIN 20,13.0,27.0,Joe Mixon left guard for 3 yards (tackle by Tavius Robinson),0.28,0.14,11.0,2023,151
4.0,9:57,2.0,7.0,CIN 23,13.0,27.0,Jake Browning pass complete short left to Joe Mixon for 2 yards (tackle by Arthur Maulet),0.14,-0.3,11.0,2023,151
4.0,9:19,3.0,5.0,CIN 25,13.0,27.0,Jake Browning sacked by Justin Madubuike for -2 yards,-0.3,-1.83,11.0,2023,151
4.0,8:35,4.0,7.0,CIN 23,13.0,27.0,"Brad Robbins punts 50 yards, returned by Devin Duvernay for 5 yards (tackle by Markus Bailey and Jordan Battle)",-1.83,-1.07,11.0,2023,151
4.0,8:25,1.0,10.0,BAL 32,13.0,27.0,Gus Edwards right tackle for 6 yards (tackle by Jordan Battle),1.07,1.34,11.0,2023,151
4.0,7:45,2.0,4.0,BAL 38,13.0,27.0,"Penalty on Patrick Mekari: False Start, 5 yards (accepted) (no play)",1.34,0.66,11.0,2023,151
4.0,7:45,2.0,9.0,BAL 33,13.0,27.0,"Lamar Jackson pass complete deep right to Odell Beckham for 51 yards (tackle by Logan Wilson). Penalty on DJ Turner: Illegal Contact, 5 yards (declined)",0.66,4.51,11.0,2023,151
4.0,7:11,1.0,10.0,CIN 16,13.0,27.0,Lamar Jackson left end for 7 yards (tackle by Jordan Battle),4.51,5.16,11.0,2023,151
4.0,6:25,2.0,3.0,CIN 9,13.0,27.0,Justice Hill right end for 1 yard (tackle by Daxton Hill and Joseph Ossai),5.16,4.62,11.0,2023,151
4.0,5:37,3.0,2.0,CIN 8,13.0,27.0,Gus Edwards right tackle for 5 yards (tackle by Logan Wilson and Zachary Carter),4.62,6.51,11.0,2023,151
4.0,4:52,1.0,3.0,CIN 3,13.0,33.0,"Gus Edwards up the middle for 3 yards, touchdown",6.51,7.0,11.0,2023,151
4.0,4:49,,,CIN 15,13.0,34.0,Justin Tucker kicks extra point good,0.0,0.0,11.0,2023,151
4.0,4:49,,,BAL 35,13.0,34.0,"Justin Tucker kicks off 65 yards, touchback.",0.0,0.61,11.0,2023,151
4.0,4:49,1.0,10.0,CIN 25,13.0,34.0,Joe Mixon right tackle for 2 yards (tackle by Brent Urban),0.61,0.33,11.0,2023,151
4.0,4:16,2.0,8.0,CIN 27,13.0,34.0,Jake Browning sacked by Kyle Van Noy for -10 yards,0.33,-1.93,11.0,2023,151
4.0,3:36,3.0,18.0,CIN 17,13.0,34.0,Trayveon Williams up the middle for 15 yards (tackle by Brandon Stephens and Roquan Smith),-1.93,-1.24,11.0,2023,151
4.0,2:55,4.0,3.0,CIN 32,13.0,34.0,Jake Browning scrambles left end for 19 yards (tackle by Geno Stone),-1.24,2.32,11.0,2023,151
4.0,2:11,1.0,10.0,BAL 49,13.0,34.0,Jake Browning pass complete deep middle to Tanner Hudson for 19 yards (tackle by Marcus Williams),2.32,3.58,11.0,2023,151
4.0,2:00,1.0,10.0,BAL 30,13.0,34.0,"Jake Browning scrambles right end for 13 yards (tackle by Malik Harrison). Penalty on Kyle Hamilton: Defensive Holding, 5 yards (accepted)",3.58,4.78,11.0,2023,151
4.0,1:52,1.0,10.0,BAL 12,13.0,34.0,Jake Browning pass complete short left to Trenton Irwin for 10 yards (tackle by Jalyn Armour-Davis and Kyle Hamilton),4.78,6.74,11.0,2023,151
4.0,1:12,1.0,2.0,BAL 2,19.0,34.0,"Jake Browning pass complete short left to Ja'Marr Chase for 2 yards, touchdown",6.74,7.0,11.0,2023,151
4.0,1:08,,,BAL 15,20.0,34.0,Evan McPherson kicks extra point good,0.0,0.0,11.0,2023,151
4.0,1:08,,,CIN 35,20.0,34.0,"Evan McPherson kicks onside 7 yards, returned by Devin Duvernay for no gain",0.0,2.79,11.0,2023,151
4.0,1:07,1.0,10.0,CIN 42,20.0,34.0,Gus Edwards right guard for 3 yards (tackle by Myles Murphy),2.79,2.65,11.0,2023,151
4.0,0:26,2.0,7.0,CIN 39,20.0,34.0,Gus Edwards right end for 1 yard (tackle by Cameron Sample and Jordan Battle),2.65,2.08,11.0,2023,151
