Player,Tm,Passing Cmp,Passing Att,Passing Yds,Passing TD,Passing Int,Passing Sk,Passing Yds.1,Passing Lng,Passing Rate,week,year,game_id
Baker Mayfield,TAM,29,45,246,1,1,4,25,41,76.7,11.0,2023,160
Rachaad White,TAM,0,0,0,0,0,0,0,0,,11.0,2023,160
Deven Thompkins,TAM,0,0,0,0,0,0,0,0,,11.0,2023,160
Chase Edmonds,TAM,0,0,0,0,0,0,0,0,,11.0,2023,160
Trey Palmer,TAM,0,0,0,0,0,0,0,0,,11.0,2023,160
Cade Otton,TAM,0,0,0,0,0,0,0,0,,11.0,2023,160
Mike Evans,TAM,0,0,0,0,0,0,0,0,,11.0,2023,160
Rakim Jarrett,TAM,0,0,0,0,0,0,0,0,,11.0,2023,160
Chris Godwin,TAM,0,0,0,0,0,0,0,0,,11.0,2023,160
Payne Durham,TAM,0,0,0,0,0,0,0,0,,11.0,2023,160
Brock Purdy,SFO,21,25,333,3,0,4,28,76,158.3,11.0,2023,160
Christian McCaffrey,SFO,0,0,0,0,0,0,0,0,,11.0,2023,160
Elijah Mitchell,SFO,0,0,0,0,0,0,0,0,,11.0,2023,160
Brandon Aiyuk,SFO,0,0,0,0,0,0,0,0,,11.0,2023,160
George Kittle,SFO,0,0,0,0,0,0,0,0,,11.0,2023,160
Jauan Jennings,SFO,0,0,0,0,0,0,0,0,,11.0,2023,160
Deebo Samuel,SFO,0,0,0,0,0,0,0,0,,11.0,2023,160
