Player,Tm,Fumbles Fmb,Fumbles FL,week,year,game_id
Kenny Pickett,PIT,0,0,11.0,2023,153
Jaylen Warren,PIT,0,0,11.0,2023,153
Najee Harris,PIT,0,0,11.0,2023,153
Allen Robinson,PIT,0,0,11.0,2023,153
Diontae Johnson,PIT,0,0,11.0,2023,153
Darnell Washington,PIT,0,0,11.0,2023,153
Pat Freiermuth,PIT,0,0,11.0,2023,153
George Pickens,PIT,0,0,11.0,2023,153
Dorian Thompson-Robinson,CLE,0,0,11.0,2023,153
Kareem Hunt,CLE,0,0,11.0,2023,153
Jerome Ford,CLE,0,0,11.0,2023,153
Cedric Tillman,CLE,0,0,11.0,2023,153
Pierre Strong,CLE,0,0,11.0,2023,153
Elijah Moore,CLE,0,0,11.0,2023,153
David Njoku,CLE,0,0,11.0,2023,153
Amari Cooper,CLE,0,0,11.0,2023,153
