0,1,week,year,game_id
Won Toss,Texans (deferred),11.0,2023,158
Roof,retractable roof (closed),11.0,2023,158
Surface,astroturf,11.0,2023,158
Duration,2:51,11.0,2023,158
Attendance,70247,11.0,2023,158
Vegas Line,Houston Texans -5.5,11.0,2023,158
Over/Under,49.0 (under),11.0,2023,158
