Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Panthers,-23.0,-13.81,-14.73,2.41,-9.97,-14.98,-8.37,2.55,0.0,6.04,-2.82,4.47,4.89,-2.23,1.73,11.0,2023,152
Cowboys,23.0,14.98,8.37,-2.55,0.0,13.81,14.73,-2.41,9.97,-6.04,-4.47,2.82,2.23,-4.89,-1.73,11.0,2023,152
