Tm,Total,Offense Tot,Offense Pass,Offense Rush,Offense TOvr,Defense Tot,Defense Pass,Defense Rush,Defense TOvr,Special Teams Tot,Special Teams KO,Special Teams KR,Special Teams P,Special Teams PR,Special Teams FG/XP,week,year,game_id
Chiefs,-4.0,-3.4,-7.12,4.64,-9.2,2.22,2.09,0.13,2.86,-3.61,-1.83,2.44,-1.15,-2.8,-0.27,11.0,2023,164
Eagles,4.0,-2.22,-2.09,-0.13,-2.86,3.4,7.12,-4.64,9.2,3.61,-2.44,1.83,2.8,1.15,0.27,11.0,2023,164
